lower,upper,quantity,interval,phi_rib
4.112042499999999,4.75479,sav_ppc,30%,0.44391891891891894
4.218634,4.63939,sav_ppc,20%,0.44391891891891894
4.32222,4.535877999999999,sav_ppc,10%,0.44391891891891894
4.427205,4.427205,sav_ppc,median,0.44391891891891894
2.8167299999999997,6.193313499999997,sav_ppc,95%,0.45
3.070342,5.8751615,sav_ppc,90%,0.45
3.364316,5.534816,sav_ppc,80%,0.45
3.571513,5.302966,sav_ppc,70%,0.45
3.6031208,5.2617088,sav_ppc,68%,0.45
3.720226,5.115504,sav_ppc,60%,0.45
3.842505,4.965495000000001,sav_ppc,50%,0.45
3.957218,4.833433,sav_ppc,40%,0.45
4.072843,4.7038405,sav_ppc,30%,0.45
4.175532,4.591598,sav_ppc,20%,0.45
4.2775155,4.4845935,sav_ppc,10%,0.45
4.37838,4.37838,sav_ppc,median,0.45
12.876295,20.804252499999993,sav,95%,0.0
13.34453,19.756159999999998,sav,90%,0.0
13.899140000000001,18.737250000000003,sav,80%,0.0
14.272085,18.134165,sav,70%,0.0
14.33902,18.034532000000002,sav,68%,0.0
14.57874,17.6811,sav,60%,0.0
14.8417,17.322125,sav,50%,0.0
15.08661,16.99369,sav,40%,0.0
15.333965,16.71527,sav,30%,0.0
15.5595,16.46938,sav,20%,0.0
15.772655,16.22749,sav,10%,0.0
15.99215,15.99215,sav,median,0.0
12.444862500000001,19.4302475,sav,95%,0.006081081081081081
12.898265,18.56976,sav,90%,0.006081081081081081
13.423350000000001,17.70804,sav,80%,0.006081081081081081
13.762224999999999,17.214129999999997,sav,70%,0.006081081081081081
13.815984,17.128695999999998,sav,68%,0.006081081081081081
14.02426,16.83872,sav,60%,0.006081081081081081
14.269775,16.520075,sav,50%,0.006081081081081081
14.507200000000001,16.24413,sav,40%,0.006081081081081081
14.726695,15.993705,sav,30%,0.006081081081081081
14.9375,15.7754,sav,20%,0.006081081081081081
15.126155,15.549525000000001,sav,10%,0.006081081081081081
15.336500000000001,15.336500000000001,sav,median,0.006081081081081081
12.068755,18.3875325,sav,95%,0.012162162162162163
12.475159999999999,17.634059999999998,sav,90%,0.012162162162162163
12.950190000000001,16.9034,sav,80%,0.012162162162162163
13.28548,16.435115,sav,70%,0.012162162162162163
13.347936,16.360928,sav,68%,0.012162162162162163
13.545679999999999,16.07376,sav,60%,0.012162162162162163
13.780425000000001,15.775025,sav,50%,0.012162162162162163
13.98687,15.543330000000001,sav,40%,0.012162162162162163
14.182565,15.320475,sav,30%,0.012162162162162163
14.359,15.11744,sav,20%,0.012162162162162163
14.54906,14.91718,sav,10%,0.012162162162162163
14.723749999999999,14.723749999999999,sav,median,0.012162162162162163
11.7314375,17.487102500000002,sav,95%,0.018243243243243244
12.108715,16.825969999999998,sav,90%,0.018243243243243244
12.53969,16.12811,sav,80%,0.018243243243243244
12.833934999999999,15.71472,sav,70%,0.018243243243243244
12.8901,15.636531999999999,sav,68%,0.018243243243243244
13.07794,15.40002,sav,60%,0.018243243243243244
13.2829,15.1408,sav,50%,0.018243243243243244
13.470040000000001,14.92091,sav,40%,0.018243243243243244
13.655865,14.709769999999999,sav,30%,0.018243243243243244
13.8359,14.5256,sav,20%,0.018243243243243244
14.002255,14.34909,sav,10%,0.018243243243243244
14.18185,14.18185,sav,median,0.018243243243243244
11.40738,16.6360425,sav,95%,0.024324324324324326
11.75309,16.06643,sav,90%,0.024324324324324326
12.160480000000002,15.45274,sav,80%,0.024324324324324326
12.4388,15.06936,sav,70%,0.024324324324324326
12.492968000000001,15.008416,sav,68%,0.024324324324324326
12.670580000000001,14.78888,sav,60%,0.024324324324324326
12.862224999999999,14.56045,sav,50%,0.024324324324324326
13.03702,14.354130000000001,sav,40%,0.024324324324324326
13.1885,14.1667,sav,30%,0.024324324324324326
13.352319999999999,13.99108,sav,20%,0.024324324324324326
13.508564999999999,13.82088,sav,10%,0.024324324324324326
13.6624,13.6624,sav,median,0.024324324324324326
11.094792499999999,15.8432275,sav,95%,0.030405405405405407
11.426364999999999,15.354634999999998,sav,90%,0.030405405405405407
11.81857,14.8287,sav,80%,0.030405405405405407
12.063555,14.47943,sav,70%,0.030405405405405407
12.108184,14.421332,sav,68%,0.030405405405405407
12.27074,14.22174,sav,60%,0.030405405405405407
12.449675,14.018,sav,50%,0.030405405405405407
12.61384,13.83246,sav,40%,0.030405405405405407
12.76539,13.663305000000001,sav,30%,0.030405405405405407
12.9155,13.5066,sav,20%,0.030405405405405407
13.069475,13.3576,sav,10%,0.030405405405405407
13.215,13.215,sav,median,0.030405405405405407
10.803547499999999,15.202807499999999,sav,95%,0.03648648648648649
11.109345000000001,14.728834999999998,sav,90%,0.03648648648648649
11.476740000000001,14.24561,sav,80%,0.03648648648648649
11.720885,13.948275,sav,70%,0.03648648648648649
11.76272,13.8961,sav,68%,0.03648648648648649
11.90808,13.7026,sav,60%,0.03648648648648649
12.07715,13.5031,sav,50%,0.03648648648648649
12.22997,13.33793,sav,40%,0.03648648648648649
12.366665,13.17947,sav,30%,0.03648648648648649
12.49902,13.037080000000001,sav,20%,0.03648648648648649
12.631555,12.898345,sav,10%,0.03648648648648649
12.7645,12.7645,sav,median,0.03648648648648649
10.53425,14.565979999999998,sav,95%,0.04256756756756757
10.843395000000001,14.190824999999998,sav,90%,0.04256756756756757
11.17298,13.748230000000001,sav,80%,0.04256756756756757
11.39264,13.463185,sav,70%,0.04256756756756757
11.4334,13.420048,sav,68%,0.04256756756756757
11.57618,13.24684,sav,60%,0.04256756756756757
11.731175,13.069325,sav,50%,0.04256756756756757
11.86221,12.909930000000001,sav,40%,0.04256756756756757
11.998965,12.761235000000001,sav,30%,0.04256756756756757
12.12876,12.62992,sav,20%,0.04256756756756757
12.25445,12.50679,sav,10%,0.04256756756756757
12.3762,12.3762,sav,median,0.04256756756756757
10.307997499999999,14.047805,sav,95%,0.04864864864864865
10.578664999999999,13.649709999999999,sav,90%,0.04864864864864865
10.8803,13.26211,sav,80%,0.04864864864864865
11.083455,13.014505,sav,70%,0.04864864864864865
11.116768,12.967448,sav,68%,0.04864864864864865
11.249780000000001,12.81564,sav,60%,0.04864864864864865
11.397224999999999,12.65005,sav,50%,0.04864864864864865
11.52378,12.50456,sav,40%,0.04864864864864865
11.6478,12.378635000000001,sav,30%,0.04864864864864865
11.765500000000001,12.24622,sav,20%,0.04864864864864865
11.878955,12.11528,sav,10%,0.04864864864864865
11.9941,11.9941,sav,median,0.04864864864864865
10.042987499999999,13.54591,sav,95%,0.05472972972972973
10.309885000000001,13.222415,sav,90%,0.05472972972972973
10.60129,12.82616,sav,80%,0.05472972972972973
10.797185,12.59323,sav,70%,0.05472972972972973
10.831384,12.5537,sav,68%,0.05472972972972973
10.957740000000001,12.405240000000001,sav,60%,0.05472972972972973
11.093975,12.243025,sav,50%,0.05472972972972973
11.21374,12.1056,sav,40%,0.05472972972972973
11.3265,11.9845,sav,30%,0.05472972972972973
11.4401,11.86898,sav,20%,0.05472972972972973
11.544555,11.75479,sav,10%,0.05472972972972973
11.6471,11.6471,sav,median,0.05472972972972973
9.82441325,13.075,sav,95%,0.060810810810810814
10.07536,12.764615,sav,90%,0.060810810810810814
10.35296,12.42025,sav,80%,0.060810810810810814
10.5302,12.198815,sav,70%,0.060810810810810814
10.561484,12.1621,sav,68%,0.060810810810810814
10.6777,12.0293,sav,60%,0.060810810810810814
10.806000000000001,11.883524999999999,sav,50%,0.060810810810810814
10.926969999999999,11.7578,sav,40%,0.060810810810810814
11.03696,11.639435,sav,30%,0.060810810810810814
11.1362,11.53354,sav,20%,0.060810810810810814
11.237155,11.4337,sav,10%,0.060810810810810814
11.3325,11.3325,sav,median,0.060810810810810814
9.60699425,12.661505,sav,95%,0.0668918918918919
9.8431685,12.3564,sav,90%,0.0668918918918919
10.10899,12.0451,sav,80%,0.0668918918918919
10.285185,11.837845,sav,70%,0.0668918918918919
10.3126,11.799616,sav,68%,0.0668918918918919
10.42302,11.67912,sav,60%,0.0668918918918919
10.5365,11.5444,sav,50%,0.0668918918918919
10.64372,11.4289,sav,40%,0.0668918918918919
10.751795,11.3228,sav,30%,0.0668918918918919
10.85092,11.22134,sav,20%,0.0668918918918919
10.94871,11.1305,sav,10%,0.0668918918918919
11.0347,11.0347,sav,median,0.0668918918918919
9.40756975,12.283124999999998,sav,95%,0.07297297297297298
9.633793,11.99724,sav,90%,0.07297297297297298
9.88692,11.69894,sav,80%,0.07297297297297298
10.038440000000001,11.503115,sav,70%,0.07297297297297298
10.066868000000001,11.473180000000001,sav,68%,0.07297297297297298
10.16704,11.3604,sav,60%,0.07297297297297298
10.276174999999999,11.229225,sav,50%,0.07297297297297298
10.37707,11.11773,sav,40%,0.07297297297297298
10.4731,11.0208,sav,30%,0.07297297297297298
10.56306,10.92568,sav,20%,0.07297297297297298
10.657255,10.833,sav,10%,0.07297297297297298
10.74535,10.74535,sav,median,0.07297297297297298
9.2268095,11.9023175,sav,95%,0.07905405405405405
9.4311595,11.64551,sav,90%,0.07905405405405405
9.665796,11.37693,sav,80%,0.07905405405405405
9.814954,11.201105,sav,70%,0.07905405405405405
9.839455200000002,11.166948,sav,68%,0.07905405405405405
9.941230000000001,11.063460000000001,sav,60%,0.07905405405405405
10.04555,10.946325000000002,sav,50%,0.07905405405405405
10.1375,10.83916,sav,40%,0.07905405405405405
10.228964999999999,10.746735000000001,sav,30%,0.07905405405405405
10.317219999999999,10.65362,sav,20%,0.07905405405405405
10.4038,10.565745,sav,10%,0.07905405405405405
10.485299999999999,10.485299999999999,sav,median,0.07905405405405405
9.031157499999999,11.577512500000001,sav,95%,0.08513513513513514
9.2353835,11.3223,sav,90%,0.08513513513513514
9.460916,11.05902,sav,80%,0.08513513513513514
9.602511499999999,10.894615,sav,70%,0.08513513513513514
9.625628,10.863432,sav,68%,0.08513513513513514
9.71663,10.766219999999999,sav,60%,0.08513513513513514
9.820735,10.65765,sav,50%,0.08513513513513514
9.912861,10.55493,sav,40%,0.08513513513513514
9.9907975,10.463935000000001,sav,30%,0.08513513513513514
10.072519999999999,10.37954,sav,20%,0.08513513513513514
10.155155,10.3047,sav,10%,0.08513513513513514
10.23115,10.23115,sav,median,0.08513513513513514
8.870789749999998,11.246902500000001,sav,95%,0.09121621621621623
9.0562085,11.011405,sav,90%,0.09121621621621623
9.264797,10.76882,sav,80%,0.09121621621621623
9.401856500000001,10.617130000000001,sav,70%,0.09121621621621623
9.4253084,10.590216,sav,68%,0.09121621621621623
9.509904,10.49582,sav,60%,0.09121621621621623
9.6019075,10.3935,sav,50%,0.09121621621621623
9.6932,10.3017,sav,40%,0.09121621621621623
9.769643,10.213635,sav,30%,0.09121621621621623
9.844252000000001,10.1342,sav,20%,0.09121621621621623
9.914756500000001,10.0584,sav,10%,0.09121621621621623
9.98752,9.98752,sav,median,0.09121621621621623
8.69743375,10.938915,sav,95%,0.0972972972972973
8.8792295,10.739005,sav,90%,0.0972972972972973
9.08068,10.501009999999999,sav,80%,0.0972972972972973
9.210696,10.353430000000001,sav,70%,0.0972972972972973
9.234075200000001,10.327948,sav,68%,0.0972972972972973
9.311226,10.241119999999999,sav,60%,0.0972972972972973
9.398035,10.14355,sav,50%,0.0972972972972973
9.479387000000001,10.06086,sav,40%,0.0972972972972973
9.5530685,9.9807475,sav,30%,0.0972972972972973
9.62317,9.907598,sav,20%,0.0972972972972973
9.694776000000001,9.83558,sav,10%,0.0972972972972973
9.765675000000002,9.765675000000002,sav,median,0.0972972972972973
8.553136,10.6767325,sav,95%,0.10337837837837838
8.7271315,10.471919999999999,sav,90%,0.10337837837837838
8.908355,10.24781,sav,80%,0.10337837837837838
9.025311,10.105514999999999,sav,70%,0.10337837837837838
9.0464112,10.083664,sav,68%,0.10337837837837838
9.123532,9.995504,sav,60%,0.10337837837837838
9.208095,9.908635,sav,50%,0.10337837837837838
9.290761,9.832023,sav,40%,0.10337837837837838
9.3600385,9.757498,sav,30%,0.10337837837837838
9.424716,9.68671,sav,20%,0.10337837837837838
9.48709,9.621727,sav,10%,0.10337837837837838
9.556865,9.556865,sav,median,0.10337837837837838
8.397119499999999,10.397434999999998,sav,95%,0.10945945945945947
8.5531045,10.211915,sav,90%,0.10945945945945947
8.729951,10.008709999999999,sav,80%,0.10945945945945947
8.85385,9.8794045,sav,70%,0.10945945945945947
8.874902,9.854639200000001,sav,68%,0.10945945945945947
8.945904,9.772343999999999,sav,60%,0.10945945945945947
9.024497499999999,9.68185,sav,50%,0.10945945945945947
9.095866,9.605243,sav,40%,0.10945945945945947
9.163093,9.538462500000001,sav,30%,0.10945945945945947
9.229254,9.4758,sav,20%,0.10945945945945947
9.293066999999999,9.412461,sav,10%,0.10945945945945947
9.349215000000001,9.349215000000001,sav,median,0.10945945945945947
8.2474495,10.15251,sav,95%,0.11554054054054055
8.4013175,9.968852,sav,90%,0.11554054054054055
8.570949,9.775715,sav,80%,0.11554054054054055
8.6842555,9.653076,sav,70%,0.11554054054054055
8.703627599999999,9.631884399999999,sav,68%,0.11554054054054055
8.776918,9.556125999999999,sav,60%,0.11554054054054055
8.8484275,9.4786125,sav,50%,0.11554054054054055
8.916784,9.407623,sav,40%,0.11554054054054055
8.98055,9.3417405,sav,30%,0.11554054054054055
9.03725,9.274046,sav,20%,0.11554054054054055
9.0964475,9.212748000000001,sav,10%,0.11554054054054055
9.156155,9.156155,sav,median,0.11554054054054055
8.10611025,9.910844249999998,sav,95%,0.12162162162162163
8.251447,9.749020999999999,sav,90%,0.12162162162162163
8.416977000000001,9.562355,sav,80%,0.12162162162162163
8.52497,9.4453605,sav,70%,0.12162162162162163
8.5447956,9.4254724,sav,68%,0.12162162162162163
8.610172,9.355664,sav,60%,0.12162162162162163
8.683005,9.27599,sav,50%,0.12162162162162163
8.750434,9.209522,sav,40%,0.12162162162162163
8.808533,9.148311,sav,30%,0.12162162162162163
8.86324,9.090788,sav,20%,0.12162162162162163
8.9192155,9.030290500000001,sav,10%,0.12162162162162163
8.97506,8.97506,sav,median,0.12162162162162163
7.97069225,9.696304999999999,sav,95%,0.1277027027027027
8.109478,9.534936499999999,sav,90%,0.1277027027027027
8.265838,9.357128000000001,sav,80%,0.1277027027027027
8.3716235,9.2436305,sav,70%,0.1277027027027027
8.388955600000001,9.225838,sav,68%,0.1277027027027027
8.451074,9.156168,sav,60%,0.1277027027027027
8.52168,9.0831925,sav,50%,0.1277027027027027
8.581411999999998,9.018779,sav,40%,0.1277027027027027
8.6381095,8.9612215,sav,30%,0.1277027027027027
8.693628,8.904183999999999,sav,20%,0.1277027027027027
8.745291,8.847512,sav,10%,0.1277027027027027
8.796534999999999,8.796534999999999,sav,median,0.1277027027027027
7.83413325,9.48293225,sav,95%,0.1337837837837838
7.9743265,9.3335205,sav,90%,0.1337837837837838
8.121319000000002,9.166450000000001,sav,80%,0.1337837837837838
8.2239615,9.053372999999999,sav,70%,0.1337837837837838
8.240794,9.0363556,sav,68%,0.1337837837837838
8.3018,8.972712,sav,60%,0.1337837837837838
8.36763,8.9054725,sav,50%,0.1337837837837838
8.425704,8.841829,sav,40%,0.1337837837837838
8.480302,8.782774,sav,30%,0.1337837837837838
8.531494,8.731854,sav,20%,0.1337837837837838
8.582972,8.6799795,sav,10%,0.1337837837837838
8.63025,8.63025,sav,median,0.1337837837837838
7.7066490000000005,9.2875035,sav,95%,0.13986486486486488
7.843547999999999,9.131701,sav,90%,0.13986486486486488
7.978211000000001,8.97276,sav,80%,0.13986486486486488
8.073984,8.8706475,sav,70%,0.13986486486486488
8.0943896,8.8532688,sav,68%,0.13986486486486488
8.153786,8.791614000000001,sav,60%,0.13986486486486488
8.21447,8.724812499999999,sav,50%,0.13986486486486488
8.273857,8.666927,sav,40%,0.13986486486486488
8.325459,8.613458,sav,30%,0.13986486486486488
8.37504,8.563266,sav,20%,0.13986486486486488
8.4221355,8.515940500000001,sav,10%,0.13986486486486488
8.468715,8.468715,sav,median,0.13986486486486488
7.5832695,9.09977325,sav,95%,0.14594594594594595
7.7142315,8.9594855,sav,90%,0.14594594594594595
7.849028,8.80627,sav,80%,0.14594594594594595
7.938184,8.698029,sav,70%,0.14594594594594595
7.9536984,8.6823996,sav,68%,0.14594594594594595
8.007278,8.623292,sav,60%,0.14594594594594595
8.070135,8.560665,sav,50%,0.14594594594594595
8.128564,8.503474,sav,40%,0.14594594594594595
8.1788595,8.454248,sav,30%,0.14594594594594595
8.225946,8.407814,sav,20%,0.14594594594594595
8.2698585,8.359273,sav,10%,0.14594594594594595
8.31467,8.31467,sav,median,0.14594594594594595
7.47216225,8.916553749999999,sav,95%,0.15202702702702703
7.588098,8.783303,sav,90%,0.15202702702702703
7.718865,8.635238,sav,80%,0.15202702702702703
7.8049395,8.541987500000001,sav,70%,0.15202702702702703
7.8209235999999995,8.5259216,sav,68%,0.15202702702702703
7.876634,8.467172,sav,60%,0.15202702702702703
7.9354375,8.40546,sav,50%,0.15202702702702703
7.986027,8.35023,sav,40%,0.15202702702702703
8.037856,8.3007705,sav,30%,0.15202702702702703
8.08245,8.254598,sav,20%,0.15202702702702703
8.1247105,8.2118945,sav,10%,0.15202702702702703
8.168890000000001,8.168890000000001,sav,median,0.15202702702702703
7.349325,8.7553095,sav,95%,0.1581081081081081
7.467490000000001,8.618275500000001,sav,90%,0.1581081081081081
7.595825,8.477014,sav,80%,0.1581081081081081
7.6817485,8.3844495,sav,70%,0.1581081081081081
7.6965344,8.3684992,sav,68%,0.1581081081081081
7.746239999999999,8.313022,sav,60%,0.1581081081081081
7.803365,8.2573075,sav,50%,0.1581081081081081
7.851994,8.20365,sav,40%,0.1581081081081081
7.899623,8.155887,sav,30%,0.1581081081081081
7.9435,8.11144,sav,20%,0.1581081081081081
7.9850055,8.0689145,sav,10%,0.1581081081081081
8.025465,8.025465,sav,median,0.1581081081081081
7.2393595,8.5822615,sav,95%,0.1641891891891892
7.348619500000001,8.4632655,sav,90%,0.1641891891891892
7.471406,8.326657,sav,80%,0.1641891891891892
7.5555655,8.236315,sav,70%,0.1641891891891892
7.5697396,8.220843200000001,sav,68%,0.1641891891891892
7.619750000000001,8.16703,sav,60%,0.1641891891891892
7.675165,8.1120325,sav,50%,0.1641891891891892
7.722200999999999,8.061275,sav,40%,0.1641891891891892
7.7670695,8.015948,sav,30%,0.1641891891891892
7.809578,7.97441,sav,20%,0.1641891891891892
7.850556,7.9338825,sav,10%,0.1641891891891892
7.8889949999999995,7.8889949999999995,sav,median,0.1641891891891892
7.1211445,8.42963075,sav,95%,0.17027027027027028
7.2292265,8.310722,sav,90%,0.17027027027027028
7.352977,8.179492,sav,80%,0.17027027027027028
7.432144999999999,8.093273,sav,70%,0.17027027027027028
7.4454952,8.0801032,sav,68%,0.17027027027027028
7.495946,8.02778,sav,60%,0.17027027027027028
7.5495525,7.971335,sav,50%,0.17027027027027028
7.5945540000000005,7.922026,sav,40%,0.17027027027027028
7.6397695,7.880008999999999,sav,30%,0.17027027027027028
7.680728,7.840838,sav,20%,0.17027027027027028
7.7187865,7.798611,sav,10%,0.17027027027027028
7.75782,7.75782,sav,median,0.17027027027027028
7.01566125,8.289190249999999,sav,95%,0.17635135135135135
7.1171750000000005,8.165788499999998,sav,90%,0.17635135135135135
7.234206,8.042798,sav,80%,0.17635135135135135
7.3159585,7.959346,sav,70%,0.17635135135135135
7.3297364,7.945744400000001,sav,68%,0.17635135135135135
7.378144,7.895676,sav,60%,0.17635135135135135
7.42859,7.838485,sav,50%,0.17635135135135135
7.4756160000000005,7.7938659999999995,sav,40%,0.17635135135135135
7.5152825,7.75037,sav,30%,0.17635135135135135
7.555073999999999,7.710742,sav,20%,0.17635135135135135
7.5951955,7.671949000000001,sav,10%,0.17635135135135135
7.633575,7.633575,sav,median,0.17635135135135135
6.9029925,8.14931325,sav,95%,0.18243243243243246
7.007215,8.0333445,sav,90%,0.18243243243243246
7.121762,7.909041,sav,80%,0.18243243243243246
7.199552,7.824636,sav,70%,0.18243243243243246
7.2125604,7.8120248000000005,sav,68%,0.18243243243243246
7.257746,7.764564,sav,60%,0.18243243243243246
7.3087800000000005,7.71188,sav,50%,0.18243243243243246
7.353468,7.66706,sav,40%,0.18243243243243246
7.394345,7.624977,sav,30%,0.18243243243243246
7.435786,7.5864,sav,20%,0.18243243243243246
7.4733975,7.54954,sav,10%,0.18243243243243246
7.51184,7.51184,sav,median,0.18243243243243246
6.7948675,8.022938,sav,95%,0.18851351351351353
6.900661,7.9061565,sav,90%,0.18851351351351353
7.011761,7.783766,sav,80%,0.18851351351351353
7.088304,7.7048570000000005,sav,70%,0.18851351351351353
7.1020568,7.691561200000001,sav,68%,0.18851351351351353
7.145105999999999,7.6446879999999995,sav,60%,0.18851351351351353
7.1939675,7.5924025,sav,50%,0.18851351351351353
7.239744,7.546729,sav,40%,0.18851351351351353
7.27975,7.503907,sav,30%,0.18851351351351353
7.31955,7.465948,sav,20%,0.18851351351351353
7.355842,7.43005,sav,10%,0.18851351351351353
7.392075,7.392075,sav,median,0.18851351351351353
6.6905719999999995,7.89249275,sav,95%,0.1945945945945946
6.7928690000000005,7.7794645000000004,sav,90%,0.1945945945945946
6.904216,7.661988,sav,80%,0.1945945945945946
6.9794754999999995,7.586525,sav,70%,0.1945945945945946
6.992432,7.5737939999999995,sav,68%,0.1945945945945946
7.03566,7.527716,sav,60%,0.1945945945945946
7.0868975,7.477025,sav,50%,0.1945945945945946
7.128807,7.4310599999999996,sav,40%,0.1945945945945946
7.169075,7.3893605,sav,30%,0.1945945945945946
7.206638,7.352942,sav,20%,0.1945945945945946
7.24398,7.3167735,sav,10%,0.1945945945945946
7.279775,7.279775,sav,median,0.1945945945945946
6.58539475,7.7693715,sav,95%,0.20067567567567568
6.6897525,7.6666419999999995,sav,90%,0.20067567567567568
6.798097,7.551214,sav,80%,0.20067567567567568
6.8717825,7.4741845,sav,70%,0.20067567567567568
6.8827304,7.4624016,sav,68%,0.20067567567567568
6.928878,7.415146,sav,60%,0.20067567567567568
6.975365,7.3620874999999995,sav,50%,0.20067567567567568
7.01891,7.319015,sav,40%,0.20067567567567568
7.0584715,7.2792645,sav,30%,0.20067567567567568
7.097052,7.241958,sav,20%,0.20067567567567568
7.133821,7.2068935,sav,10%,0.20067567567567568
7.17197,7.17197,sav,median,0.20067567567567568
6.4875375,7.660155,sav,95%,0.20675675675675675
6.5847695,7.5562605,sav,90%,0.20675675675675675
6.69077,7.438627,sav,80%,0.20675675675675675
6.766854,7.365462,sav,70%,0.20675675675675675
6.7795472,7.3526748,sav,68%,0.20675675675675675
6.8221,7.30518,sav,60%,0.20675675675675675
6.8706825,7.2580075,sav,50%,0.20675675675675675
6.914271,7.212752,sav,40%,0.20675675675675675
6.9533724999999995,7.1723605,sav,30%,0.20675675675675675
6.990668,7.134678,sav,20%,0.20675675675675675
7.02749,7.0984935,sav,10%,0.20675675675675675
7.06268,7.06268,sav,median,0.20675675675675675
6.38523425,7.55856975,sav,95%,0.21283783783783786
6.483701,7.4496525,sav,90%,0.21283783783783786
6.590679000000001,7.338865,sav,80%,0.21283783783783786
6.664401,7.260616,sav,70%,0.21283783783783786
6.676336,7.2476164,sav,68%,0.21283783783783786
6.718726,7.2021999999999995,sav,60%,0.21283783783783786
6.7684175,7.1530724999999995,sav,50%,0.21283783783783786
6.809792,7.110856,sav,40%,0.21283783783783786
6.849494,7.070687,sav,30%,0.21283783783783786
6.885416,7.033092,sav,20%,0.21283783783783786
6.922521,6.995473,sav,10%,0.21283783783783786
6.959949999999999,6.959949999999999,sav,median,0.21283783783783786
6.28690925,7.454459999999999,sav,95%,0.21891891891891893
6.381581,7.35321,sav,90%,0.21891891891891893
6.491699,7.2363539999999995,sav,80%,0.21891891891891893
6.5630555,7.15927,sav,70%,0.21891891891891893
6.5763152,7.1472408,sav,68%,0.21891891891891893
6.619974,7.103052,sav,60%,0.21891891891891893
6.6689875,7.0541374999999995,sav,50%,0.21891891891891893
6.71057,7.009359,sav,40%,0.21891891891891893
6.7495865,6.9668675,sav,30%,0.21891891891891893
6.788326,6.929528,sav,20%,0.21891891891891893
6.822241,6.8948635,sav,10%,0.21891891891891893
6.857395,6.857395,sav,median,0.21891891891891893
6.19124075,7.358987,sav,95%,0.225
6.2824575000000005,7.2499839999999995,sav,90%,0.225
6.3914219999999995,7.139183,sav,80%,0.225
6.4655885,7.061333,sav,70%,0.225
6.4782768,7.0500048,sav,68%,0.225
6.518872,7.006154,sav,60%,0.225
6.568475,6.9583,sav,50%,0.225
6.612787,6.913508,sav,40%,0.225
6.651708,6.871677,sav,30%,0.225
6.68875,6.832424,sav,20%,0.225
6.725661,6.797981500000001,sav,10%,0.225
6.76158,6.76158,sav,median,0.225
6.0959355,7.26510425,sav,95%,0.2310810810810811
6.193379500000001,7.1616314999999995,sav,90%,0.2310810810810811
6.299214,7.045972,sav,80%,0.2310810810810811
6.3677025,6.969905000000001,sav,70%,0.2310810810810811
6.3799576,6.9578748,sav,68%,0.2310810810810811
6.4248140000000005,6.911866000000001,sav,60%,0.2310810810810811
6.4747025,6.86246,sav,50%,0.2310810810810811
6.516884999999999,6.817236,sav,40%,0.2310810810810811
6.555848,6.775878,sav,30%,0.2310810810810811
6.594362,6.738414,sav,20%,0.2310810810810811
6.631531,6.70318,sav,10%,0.2310810810810811
6.66731,6.66731,sav,median,0.2310810810810811
5.9965642500000005,7.1816302499999995,sav,95%,0.23716216216216218
6.0961675,7.0734955,sav,90%,0.23716216216216218
6.204525,6.958076,sav,80%,0.23716216216216218
6.276544,6.882319,sav,70%,0.23716216216216218
6.2871584,6.8686628,sav,68%,0.23716216216216218
6.3308,6.822906,sav,60%,0.23716216216216218
6.37915,6.7752475,sav,50%,0.23716216216216218
6.423628,6.728982,sav,40%,0.23716216216216218
6.463846,6.687054,sav,30%,0.23716216216216218
6.500929999999999,6.649152,sav,20%,0.23716216216216218
6.537774,6.611708,sav,10%,0.23716216216216218
6.57479,6.57479,sav,median,0.23716216216216218
5.90821875,7.09292525,sav,95%,0.24324324324324326
5.997919,6.987749,sav,90%,0.24324324324324326
6.110154,6.871972,sav,80%,0.24324324324324326
6.185667,6.7971375,sav,70%,0.24324324324324326
6.1971872,6.783756400000001,sav,68%,0.24324324324324326
6.241378,6.735992,sav,60%,0.24324324324324326
6.2897625,6.6865775,sav,50%,0.24324324324324326
6.333797,6.6390970000000005,sav,40%,0.24324324324324326
6.37384,6.597684999999999,sav,30%,0.24324324324324326
6.412448,6.559604,sav,20%,0.24324324324324326
6.4487355,6.5244145,sav,10%,0.24324324324324326
6.486459999999999,6.486459999999999,sav,median,0.24324324324324326
5.81033975,7.0061202499999995,sav,95%,0.24932432432432433
5.90783,6.908786,sav,90%,0.24932432432432433
6.02105,6.791652,sav,80%,0.24932432432432433
6.095684,6.713845,sav,70%,0.24932432432432433
6.1087252,6.701774400000001,sav,68%,0.24932432432432433
6.152036000000001,6.655012,sav,60%,0.24932432432432433
6.20088,6.6013225,sav,50%,0.24932432432432433
6.243367,6.554988,sav,40%,0.24932432432432433
6.2854665,6.5126219999999995,sav,30%,0.24932432432432433
6.323696,6.47515,sav,20%,0.24932432432432433
6.3624795,6.4357815,sav,10%,0.24932432432432433
6.399485,6.399485,sav,median,0.24932432432432433
5.716221,6.9386265,sav,95%,0.2554054054054054
5.821178,6.8308089999999995,sav,90%,0.2554054054054054
5.930912,6.711952,sav,80%,0.2554054054054054
6.0050235,6.6348045,sav,70%,0.2554054054054054
6.018712000000001,6.6223416,sav,68%,0.2554054054054054
6.064664,6.574608,sav,60%,0.2554054054054054
6.1139,6.5219225,sav,50%,0.2554054054054054
6.158286,6.4752979999999996,sav,40%,0.2554054054054054
6.1999925,6.4302775,sav,30%,0.2554054054054054
6.24067,6.390284,sav,20%,0.2554054054054054
6.2785665,6.351917,sav,10%,0.2554054054054054
