strain,carbon_source,date,inducer_conc,replicate,entry,name,synonyms,intensity,norm_intensity,common_intensity,mass_frac,rel_mass_frac,localization
lacZ,glucose,2024-05-25,5,1,YBGS_ECOLI,ybgS,b0753 JW0736,2.32e-05,0.812219984956078,53783000.0,2.322579900964952e-05,0.0,phi_peri
wildtype,glucose,2024-05-22,0,1,YBHC_ECOLI,ybhC,b0772 JW0755,0.0002847060880306,1.13581117685216,499753000.0,0.0002847060880306,0.00042087105,phi_mem
wildtype,glucose+acetate,2024-05-22,0,1,YBHC_ECOLI,ybhC,b0772 JW0755,0.0002506591740741,0.970898086331597,499753000.0,0.0002506591740741,0.0003597630533711,phi_mem
wildtype,glycerol,2024-05-22,0,1,YBHC_ECOLI,ybhC,b0772 JW0755,0.0002108094435251,0.772039597916563,499753000.0,0.0002108094435251,0.0002860767025706,phi_mem
wildtype,sorbitol,2024-05-22,0,1,YBHC_ECOLI,ybhC,b0772 JW0755,0.000152230790411,0.545963326006447,499753000.0,0.000152230790411,0.0002023048927152,phi_mem
wildtype,glucoseCAA,2024-05-24,0,1,YBHC_ECOLI,ybhC,b0772 JW0755,0.0003354042990545,1.29201027997942,499753000.0,0.0003354042990545,0.0004787501076127,phi_mem
wildtype,LB,2024-05-24,0,1,YBHC_ECOLI,ybhC,b0772 JW0755,0.0004020214119502,1.55785967711468,499753000.0,0.0004020214119502,0.0005772597165992,phi_mem
wildtype,acetate,2024-05-25,0,1,YBHC_ECOLI,ybhC,b0772 JW0755,0.0001533658343188,0.565468922927752,499753000.0,0.0001533658343188,0.0002095326267122,phi_mem
meshI,glucose,2024-05-23,0,1,YBHC_ECOLI,ybhC,b0772 JW0755,0.0002744304627457,1.10169920951915,499753000.0,0.0002744304627457,0.0004082309740775,phi_mem
meshI,glucose,2024-05-23,100,1,YBHC_ECOLI,ybhC,b0772 JW0755,0.0002475146017616,0.980478957693632,499753000.0,0.0002475146017616,0.0003633132133556,phi_mem
relA,glucose,2024-05-23,0,1,YBHC_ECOLI,ybhC,b0772 JW0755,0.0002970178116568,1.14390943799052,499753000.0,0.0002970178116568,0.0004238718337023,phi_mem
relA,glucose,2024-05-23,2,1,YBHC_ECOLI,ybhC,b0772 JW0755,0.0001717565012211,0.6285034375928,499753000.0,0.0001717565012211,0.0002328898562535,phi_mem
relA,glucose,2024-05-25,4,1,YBHC_ECOLI,ybhC,b0772 JW0755,0.0001706169024457,0.600235347236305,499753000.0,0.0001706169024457,0.000222415209488,phi_mem
lacZ,glucose,2024-05-25,0,1,YBHC_ECOLI,ybhC,b0772 JW0755,0.0002509142750841,0.955651804257597,499753000.0,0.0002509142750841,0.0003541135943097,phi_mem
lacZ,glucose,2024-05-28,1,1,YBHC_ECOLI,ybhC,b0772 JW0755,0.0002157192058574,0.808173097537158,499753000.0,0.0002157192058574,0.0002994658505517,phi_mem
lacZ,glucose,2024-05-29,3,1,YBHC_ECOLI,ybhC,b0772 JW0755,0.0002128318800144,0.796850661577701,499753000.0,0.0002128318800144,0.000295270359604,phi_mem
lacZ,glucose,2024-05-25,5,1,YBHC_ECOLI,ybhC,b0772 JW0755,0.0002192379970777,0.825103533754632,499753000.0,0.0002192379970777,0.0003057393673237,phi_mem
wildtype,glucose,2024-05-22,0,2,YBHC_ECOLI,ybhC,b0772 JW0755,0.0002906848416909,1.25755145123449,490641000.0,0.0002906848416909,0.00042087105,phi_mem
wildtype,glucose+acetate,2024-05-22,0,2,YBHC_ECOLI,ybhC,b0772 JW0755,0.0002773708738512,1.15807164956454,490641000.0,0.0002773708738512,0.0003875776459476,phi_mem
wildtype,glycerol,2024-05-22,0,2,YBHC_ECOLI,ybhC,b0772 JW0755,0.0001809454728618,0.694061870956831,490641000.0,0.0001809454728618,0.000232285166629,phi_mem
wildtype,sorbitol,2024-05-22,0,2,YBHC_ECOLI,ybhC,b0772 JW0755,0.0002117810099052,0.795240783438619,490641000.0,0.0002117810099052,0.0002661472206167,phi_mem
wildtype,glucoseCAA,2024-05-24,0,2,YBHC_ECOLI,ybhC,b0772 JW0755,0.0002777865919561,1.1557205172471,490641000.0,0.0002777865919561,0.0003867907807055,phi_mem
wildtype,LB,2024-05-24,0,2,YBHC_ECOLI,ybhC,b0772 JW0755,0.0003636014765776,1.55171752273756,490641000.0,0.0003636014765776,0.0005193210842044,phi_mem
wildtype,acetate,2024-05-25,0,2,YBHC_ECOLI,ybhC,b0772 JW0755,0.0001670165568635,0.652226952991274,490641000.0,0.0001670165568635,0.0002182840648581,phi_mem
meshI,glucose,2024-05-23,0,2,YBHC_ECOLI,ybhC,b0772 JW0755,0.0002452699716187,1.04899693714909,490641000.0,0.0002452699716188,0.0003510730650036,phi_mem
meshI,glucose,2024-05-23,100,2,YBHC_ECOLI,ybhC,b0772 JW0755,0.0002957239553786,1.2515686584872,490641000.0,0.0002957239553786,0.0004188687587513,phi_mem
relA,glucose,2024-05-23,0,2,YBHC_ECOLI,ybhC,b0772 JW0755,0.0002554404834784,1.03454549171504,490641000.0,0.0002554404834784,0.0003462365272955,phi_mem
relA,glucose,2024-05-26,2,2,YBHC_ECOLI,ybhC,b0772 JW0755,0.0002507303739264,1.00267779875999,490641000.0,0.0002507303739264,0.0003355712066981,phi_mem
relA,glucose,2024-05-25,4,2,YBHC_ECOLI,ybhC,b0772 JW0755,0.0001936588396106,0.734689687475723,490641000.0,0.0001936588396106,0.0002458822817058,phi_mem
lacZ,glucose,2024-05-25,0,2,YBHC_ECOLI,ybhC,b0772 JW0755,0.0002318106042077,0.945308858563743,490641000.0,0.0002318106042077,0.0003163712558141,phi_mem
lacZ,glucose,2024-05-28,1,2,YBHC_ECOLI,ybhC,b0772 JW0755,0.0002459957663812,1.01651351374099,490641000.0,0.0002459957663812,0.0003402016748081,phi_mem
lacZ,glucose,2024-05-26,3,2,YBHC_ECOLI,ybhC,b0772 JW0755,0.0002349513765556,0.948159191005892,490641000.0,0.0002349513765556,0.0003173251908652,phi_mem
lacZ,glucose,2024-05-25,5,2,YBHC_ECOLI,ybhC,b0772 JW0755,0.0002250319740305,0.901063842009995,490641000.0,0.0002250319740305,0.0003015635542637,phi_mem
wildtype,glucose,2024-05-22,0,1,YBHG_ECOLI,ybhG,b0795 JW0779,1.2e-06,0.528957724900347,4533300.0,1.2027368863164652e-06,1.8490185e-05,phi_mem
wildtype,glucose+acetate,2024-05-22,0,1,YBHG_ECOLI,ybhG,b0795 JW0779,2.83e-06,1.20677038735566,4533300.0,2.8261398851870648e-06,4.2183725965872885e-05,phi_mem
wildtype,glycerol,2024-05-22,0,1,YBHG_ECOLI,ybhG,b0795 JW0779,2.79e-06,1.12826916194954,4533300.0,2.794616729205049e-06,3.943964621779979e-05,phi_mem
wildtype,sorbitol,2024-05-22,0,1,YBHG_ECOLI,ybhG,b0795 JW0779,2.84e-06,1.12415759340709,4533300.0,2.843316991209853e-06,3.929592270378097e-05,phi_mem
wildtype,glucoseCAA,2024-05-24,0,1,YBHG_ECOLI,ybhG,b0795 JW0779,2.15e-06,0.91198177359293,4533300.0,2.1475726526448643e-06,3.1879129307617617e-05,phi_mem
wildtype,LB,2024-05-24,0,1,YBHG_ECOLI,ybhG,b0795 JW0779,2.03e-06,0.869213908201283,4533300.0,2.0347289553884462e-06,3.038414075575248e-05,phi_mem
wildtype,acetate,2024-05-25,0,1,YBHG_ECOLI,ybhG,b0795 JW0779,3.44e-06,1.39848664198995,4533300.0,3.440624301662293e-06,4.888533716998749e-05,phi_mem
meshI,glucose,2024-05-23,0,1,YBHG_ECOLI,ybhG,b0795 JW0779,2.32e-06,1.02796142859118,4533300.0,2.322764339261716e-06,3.593330070204773e-05,phi_mem
meshI,glucose,2024-05-23,100,1,YBHG_ECOLI,ybhG,b0795 JW0779,2.73e-06,1.19419056811086,4533300.0,2.73460897092432e-06,4.1743987260578936e-05,phi_mem
relA,glucose,2024-05-23,0,1,YBHG_ECOLI,ybhG,b0795 JW0779,2.52e-06,1.06837421095492,4533300.0,2.516363038556709e-06,3.7345965244211405e-05,phi_mem
relA,glucose,2024-05-23,2,1,YBHG_ECOLI,ybhG,b0795 JW0779,2.85e-06,1.14990484348561,4533300.0,2.850535677248146e-06,4.019594059704984e-05,phi_mem
relA,glucose,2024-05-25,4,1,YBHG_ECOLI,ybhG,b0795 JW0779,2.84e-06,1.10041934857743,4533300.0,2.8373816417450887e-06,3.846613136543083e-05,phi_mem
lacZ,glucose,2024-05-25,0,1,YBHG_ECOLI,ybhG,b0795 JW0779,1.39e-06,0.58258562431388,4533300.0,1.3875367682915018e-06,2.0364795643987523e-05,phi_mem
lacZ,glucose,2024-05-28,1,1,YBHG_ECOLI,ybhG,b0795 JW0779,2.23e-06,0.921684104033752,4533300.0,2.231647368777742e-06,3.221828284737494e-05,phi_mem
lacZ,glucose,2024-05-29,3,1,YBHG_ECOLI,ybhG,b0795 JW0779,1.36e-06,0.562520831385236,4533300.0,1.3628793277648703e-06,1.9663413065054185e-05,phi_mem
lacZ,glucose,2024-05-25,5,1,YBHG_ECOLI,ybhG,b0795 JW0779,2.36e-06,0.97967477869006,4533300.0,2.3612847188460703e-06,3.424539815771842e-05,phi_mem
wildtype,glucose,2024-05-22,0,2,YBHG_ECOLI,ybhG,b0795 JW0779,2.24e-06,0.814169781424423,5830000.0,2.236229228468283e-06,1.8490185e-05,phi_mem
wildtype,glucose+acetate,2024-05-22,0,2,YBHG_ECOLI,ybhG,b0795 JW0779,4.23e-06,1.48664190266938,5830000.0,4.23093655086875e-06,3.3762348390058115e-05,phi_mem
wildtype,glycerol,2024-05-22,0,2,YBHG_ECOLI,ybhG,b0795 JW0779,2.09e-06,0.67589618394951,5830000.0,2.0937954300863376e-06,1.534992549116191e-05,phi_mem
wildtype,sorbitol,2024-05-22,0,2,YBHG_ECOLI,ybhG,b0795 JW0779,2.1e-06,0.665091228197225,5830000.0,2.104622981662346e-06,1.510453978005503e-05,phi_mem
wildtype,glucoseCAA,2024-05-24,0,2,YBHG_ECOLI,ybhG,b0795 JW0779,3.16e-06,1.10565164760937,5830000.0,3.1577772509931147e-06,2.5109877541862303e-05,phi_mem
wildtype,LB,2024-05-24,0,2,YBHG_ECOLI,ybhG,b0795 JW0779,1.2e-05,4.29637078873042,5830000.0,1.1962431029939674e-05,9.757263475590644e-05,phi_mem
wildtype,acetate,2024-05-25,0,2,YBHG_ECOLI,ybhG,b0795 JW0779,2.58e-06,0.848546463248046,5830000.0,2.5819101803708745e-06,1.927089588009784e-05,phi_mem
meshI,glucose,2024-05-23,0,2,YBHG_ECOLI,ybhG,b0795 JW0779,3.13e-06,1.12530660111175,5830000.0,3.126408660423953e-06,2.5556250933158628e-05,phi_mem
meshI,glucose,2024-05-23,100,2,YBHG_ECOLI,ybhG,b0795 JW0779,3.28e-06,1.16782896536356,5830000.0,3.2788065041336247e-06,2.65219541557442e-05,phi_mem
relA,glucose,2024-05-23,0,2,YBHG_ECOLI,ybhG,b0795 JW0779,2.61e-06,0.891217226164296,5830000.0,2.614739485399704e-06,2.023996930730393e-05,phi_mem
relA,glucose,2024-05-26,2,2,YBHG_ECOLI,ybhG,b0795 JW0779,3.18e-06,1.06969536978976,5830000.0,3.1784134021662853e-06,2.4293293281472752e-05,phi_mem
relA,glucose,2024-05-25,4,2,YBHG_ECOLI,ybhG,b0795 JW0779,2.03e-06,0.649565915217145,5830000.0,2.034517019902741e-06,1.475195249944834e-05,phi_mem
lacZ,glucose,2024-05-25,0,2,YBHG_ECOLI,ybhG,b0795 JW0779,1.92e-06,0.659320517702929,5830000.0,1.9211482525766425e-06,1.4973484185687114e-05,phi_mem
lacZ,glucose,2024-05-28,1,2,YBHG_ECOLI,ybhG,b0795 JW0779,1.79e-06,0.623978420372865,5830000.0,1.7942740021810328e-06,1.4170848257861843e-05,phi_mem
lacZ,glucose,2024-05-26,3,2,YBHG_ECOLI,ybhG,b0795 JW0779,1.66e-06,0.562432661857394,5830000.0,1.6560444358634606e-06,1.2773114656246934e-05,phi_mem
lacZ,glucose,2024-05-25,5,2,YBHG_ECOLI,ybhG,b0795 JW0779,1.89e-06,0.635524641872531,5830000.0,1.885930915390228e-06,1.4433068468499347e-05,phi_mem
wildtype,glucose,2024-05-22,0,1,YBHL_ECOLI,ybhL,b0786 JW0769,1.89e-05,0.592476487151343,63613000.0,1.8903934478569065e-05,5.9717805e-05,phi_mem
wildtype,glucose+acetate,2024-05-22,0,1,YBHL_ECOLI,ybhL,b0786 JW0769,3.59e-05,1.09278897868544,63613000.0,3.591176356803792e-05,0.0001101460742333,phi_mem
wildtype,glycerol,2024-05-22,0,1,YBHL_ECOLI,ybhL,b0786 JW0769,3.75e-05,1.07911263246191,63613000.0,3.750660287764837e-05,0.0001087675868256,phi_mem
wildtype,sorbitol,2024-05-22,0,1,YBHL_ECOLI,ybhL,b0786 JW0769,2.92e-05,0.822845508178898,63613000.0,2.9204367296832743e-05,8.293751510513754e-05,phi_mem
wildtype,glucoseCAA,2024-05-24,0,1,YBHL_ECOLI,ybhL,b0786 JW0769,3.41e-05,1.03175274196401,63613000.0,3.409327762896654e-05,0.000103994015609,phi_mem
wildtype,LB,2024-05-24,0,1,YBHL_ECOLI,ybhL,b0786 JW0769,1.4e-05,0.425847124801375,63613000.0,1.3988303133376055e-05,4.292264099959655e-05,phi_mem
wildtype,acetate,2024-05-25,0,1,YBHL_ECOLI,ybhL,b0786 JW0769,4.4e-05,1.27526981530893,63613000.0,4.402632422916836e-05,0.0001285389645067,phi_mem
meshI,glucose,2024-05-23,0,1,YBHL_ECOLI,ybhL,b0786 JW0769,2.44e-05,0.76927307445022,63613000.0,2.439159944771604e-05,7.753775963776587e-05,phi_mem
meshI,glucose,2024-05-23,100,1,YBHL_ECOLI,ybhL,b0786 JW0769,2.8e-05,0.872832969009581,63613000.0,2.8046854199505876e-05,8.797592844822997e-05,phi_mem
relA,glucose,2024-05-23,0,1,YBHL_ECOLI,ybhL,b0786 JW0769,2.59e-05,0.785152099441784,63613000.0,2.5949865708208856e-05,7.913826284523597e-05,phi_mem
relA,glucose,2024-05-23,2,1,YBHL_ECOLI,ybhL,b0786 JW0769,4.72e-05,1.35673235938986,63613000.0,4.719436840544237e-05,0.0001367498630448,phi_mem
relA,glucose,2024-05-25,4,1,YBHL_ECOLI,ybhL,b0786 JW0769,4.07e-05,1.12569016511068,63613000.0,4.072957003613843e-05,0.0001134623014218,phi_mem
lacZ,glucose,2024-05-25,0,1,YBHL_ECOLI,ybhL,b0786 JW0769,3.75e-05,1.1210594615444,63613000.0,3.746664470508647e-05,0.0001129955563971,phi_mem
lacZ,glucose,2024-05-28,1,1,YBHL_ECOLI,ybhL,b0786 JW0769,3.76e-05,1.10598761828923,63613000.0,3.757726399412256e-05,0.0001114764118977,phi_mem
lacZ,glucose,2024-05-29,3,1,YBHL_ECOLI,ybhL,b0786 JW0769,3.9e-05,1.14668458425507,63613000.0,3.8984698999078974e-05,0.0001155784033359,phi_mem
lacZ,glucose,2024-05-25,5,1,YBHL_ECOLI,ybhL,b0786 JW0769,4.05e-05,1.1967623902383,63613000.0,4.047676345191305e-05,0.0001206259228871,phi_mem
wildtype,glucose,2024-05-22,0,2,YBHL_ECOLI,ybhL,b0786 JW0769,6.97e-06,0.492365990582927,30032000.0,6.966346755806345e-06,5.9717805e-05,phi_mem
wildtype,glucose+acetate,2024-05-22,0,2,YBHL_ECOLI,ybhL,b0786 JW0769,9.56e-06,0.651926198485642,30032000.0,9.55749935460714e-06,7.907045234676864e-05,phi_mem
wildtype,glycerol,2024-05-22,0,2,YBHL_ECOLI,ybhL,b0786 JW0769,9.64e-06,0.60399119876246,30032000.0,9.638302749797887e-06,7.325653948338229e-05,phi_mem
wildtype,sorbitol,2024-05-22,0,2,YBHL_ECOLI,ybhL,b0786 JW0769,1.32e-05,0.810779268483678,30032000.0,1.3216346742584168e-05,9.83373327553096e-05,phi_mem
wildtype,glucoseCAA,2024-05-24,0,2,YBHL_ECOLI,ybhL,b0786 JW0769,1.15e-05,0.779782998315738,30032000.0,1.1472356570791432e-05,9.457787484591e-05,phi_mem
wildtype,LB,2024-05-24,0,2,YBHL_ECOLI,ybhL,b0786 JW0769,1.01e-05,0.707212059832323,30032000.0,1.0143388278898684e-05,8.57759323155401e-05,phi_mem
wildtype,acetate,2024-05-25,0,2,YBHL_ECOLI,ybhL,b0786 JW0769,2.87e-05,1.83045337452182,30032000.0,2.8690616061325277e-05,0.000222010983236,phi_mem
meshI,glucose,2024-05-23,0,2,YBHL_ECOLI,ybhL,b0786 JW0769,8.97e-06,0.626762686234903,30032000.0,8.970026216411626e-06,7.601843464764682e-05,phi_mem
meshI,glucose,2024-05-23,100,2,YBHL_ECOLI,ybhL,b0786 JW0769,1.02e-05,0.707008463575974,30032000.0,1.0225318831472457e-05,8.575123864910512e-05,phi_mem
relA,glucose,2024-05-23,0,2,YBHL_ECOLI,ybhL,b0786 JW0769,1.55e-05,1.02791561704714,30032000.0,1.5535241818342243e-05,0.0001246732421599,phi_mem
relA,glucose,2024-05-26,2,2,YBHL_ECOLI,ybhL,b0786 JW0769,1.9e-05,1.24330949199622,30032000.0,1.90302817027992e-05,0.0001507978114202,phi_mem
relA,glucose,2024-05-25,4,2,YBHL_ECOLI,ybhL,b0786 JW0769,2.59e-05,1.6058969905657,30032000.0,2.5910242881531376e-05,0.0001947751168173,phi_mem
lacZ,glucose,2024-05-25,0,2,YBHL_ECOLI,ybhL,b0786 JW0769,1.31e-05,0.870141325687106,30032000.0,1.306080016937704e-05,0.0001055372040386,phi_mem
lacZ,glucose,2024-05-28,1,2,YBHL_ECOLI,ybhL,b0786 JW0769,1.18e-05,0.799846945994333,30032000.0,1.1847911067521767e-05,9.701137947035e-05,phi_mem
lacZ,glucose,2024-05-26,3,2,YBHL_ECOLI,ybhL,b0786 JW0769,3.11e-05,2.04882711817161,30032000.0,3.107581067037744e-05,0.000248496973109,phi_mem
lacZ,glucose,2024-05-25,5,2,YBHL_ECOLI,ybhL,b0786 JW0769,1.85e-05,1.21278361387133,30032000.0,1.853926047304328e-05,0.0001470954061522,phi_mem
wildtype,glucose,2024-05-22,0,1,YBJP_ECOLI,ybjP,b0865 JW0849,7.04e-05,1.01958916604683,137621400.0,7.037953446115002e-05,8.2385795e-05,phi_mem
wildtype,glucose+acetate,2024-05-22,0,1,YBJP_ECOLI,ybjP,b0865 JW0849,8.55e-05,1.20300366492356,137621400.0,8.552783355142455e-05,9.720622445108342e-05,phi_mem
wildtype,glycerol,2024-05-22,0,1,YBJP_ECOLI,ybjP,b0865 JW0849,4.69e-05,0.623574978331639,137621400.0,4.688886583137616e-05,5.03866871508129e-05,phi_mem
wildtype,sorbitol,2024-05-22,0,1,YBJP_ECOLI,ybjP,b0865 JW0849,4.18e-05,0.543814256438517,137621400.0,4.175612431637369e-05,4.3941786889253096e-05,phi_mem
wildtype,glucoseCAA,2024-05-24,0,1,YBJP_ECOLI,ybjP,b0865 JW0849,6.65e-05,0.929786096084854,137621400.0,6.646855919708703e-05,7.51294435609752e-05,phi_mem
wildtype,LB,2024-05-24,0,1,YBJP_ECOLI,ybjP,b0865 JW0849,2.43e-05,0.342512827068294,137621400.0,2.4340430224378137e-05,2.767604099318456e-05,phi_mem
wildtype,acetate,2024-05-25,0,1,YBJP_ECOLI,ybjP,b0865 JW0849,8.1e-05,1.085041236739,137621400.0,8.103948735180042e-05,8.767451427825384e-05,phi_mem
meshI,glucose,2024-05-23,0,1,YBJP_ECOLI,ybjP,b0865 JW0849,6.28e-05,0.915153801828765,137621400.0,6.277604198118308e-05,7.394711126959182e-05,phi_mem
meshI,glucose,2024-05-23,100,1,YBJP_ECOLI,ybjP,b0865 JW0849,6.69e-05,0.961833412058217,137621400.0,6.686409458559302e-05,7.771896068414994e-05,phi_mem
relA,glucose,2024-05-23,0,1,YBJP_ECOLI,ybjP,b0865 JW0849,6.57e-05,0.91840383200541,137621400.0,6.56681980947342e-05,7.420972323997498e-05,phi_mem
relA,glucose,2024-05-23,2,1,YBJP_ECOLI,ybjP,b0865 JW0849,9.23e-05,1.22586592688202,137621400.0,9.225269515914326e-05,9.905356227073566e-05,phi_mem
relA,glucose,2024-05-25,4,1,YBJP_ECOLI,ybjP,b0865 JW0849,0.0001243563374565,1.58868163422127,137621400.0,0.0001243563374565,0.0001283701355367,phi_mem
lacZ,glucose,2024-05-25,0,1,YBJP_ECOLI,ybjP,b0865 JW0849,8.42e-05,1.16521011609643,137621400.0,8.424817348110882e-05,9.415239486002692e-05,phi_mem
lacZ,glucose,2024-05-28,1,1,YBJP_ECOLI,ybjP,b0865 JW0849,7.57e-05,1.02960733360219,137621400.0,7.568095648634084e-05,8.319529232105493e-05,phi_mem
lacZ,glucose,2024-05-29,3,1,YBJP_ECOLI,ybjP,b0865 JW0849,8.7e-05,1.18332476219858,137621400.0,8.703506501994175e-05,9.561611139406544e-05,phi_mem
lacZ,glucose,2024-05-25,5,1,YBJP_ECOLI,ybjP,b0865 JW0849,8.16e-05,1.11547505231957,137621400.0,8.162022770661265e-05,9.013365583740756e-05,phi_mem
wildtype,glucose,2024-05-22,0,2,YBJP_ECOLI,ybjP,b0865 JW0849,9.21e-05,0.888885206807206,219851800.0,9.20679535467058e-05,8.2385795e-05,phi_mem
wildtype,glucose+acetate,2024-05-22,0,2,YBJP_ECOLI,ybjP,b0865 JW0849,0.0001307698324945,1.21847312230485,219851800.0,0.0001307698324945,0.0001129334542845,phi_mem
wildtype,glycerol,2024-05-22,0,2,YBJP_ECOLI,ybjP,b0865 JW0849,6.96e-05,0.595401097188031,219851800.0,6.955451948594693e-05,5.5184395420304734e-05,phi_mem
wildtype,sorbitol,2024-05-22,0,2,YBJP_ECOLI,ybjP,b0865 JW0849,6.7e-05,0.561460105455488,219851800.0,6.699979320063475e-05,5.203859485397752e-05,phi_mem
wildtype,glucoseCAA,2024-05-24,0,2,YBJP_ECOLI,ybjP,b0865 JW0849,8.35e-05,0.775694645587644,219851800.0,8.354403344092726e-05,7.189479537355174e-05,phi_mem
wildtype,LB,2024-05-24,0,2,YBJP_ECOLI,ybjP,b0865 JW0849,3.95e-05,0.375945666915524,219851800.0,3.9473373707077e-05,3.484429981334858e-05,phi_mem
wildtype,acetate,2024-05-25,0,2,YBJP_ECOLI,ybjP,b0865 JW0849,0.000113807822577,0.991848043771137,219851800.0,0.000113807822577,9.192884410664206e-05,phi_mem
meshI,glucose,2024-05-23,0,2,YBJP_ECOLI,ybjP,b0865 JW0849,9.31e-05,0.888771914129279,219851800.0,9.311650600179654e-05,8.237529453574746e-05,phi_mem
meshI,glucose,2024-05-23,100,2,YBJP_ECOLI,ybjP,b0865 JW0849,9e-05,0.849844684142636,219851800.0,8.997825746913774e-05,7.876734745210001e-05,phi_mem
relA,glucose,2024-05-23,0,2,YBJP_ECOLI,ybjP,b0865 JW0849,9.68e-05,0.874489985187079,219851800.0,9.675227019620436e-05,8.10515824736883e-05,phi_mem
relA,glucose,2024-05-26,2,2,YBJP_ECOLI,ybjP,b0865 JW0849,0.000146858298717,1.31065006846383,219851800.0,0.000146858298717,0.0001214768195378,phi_mem
relA,glucose,2024-05-25,4,2,YBJP_ECOLI,ybjP,b0865 JW0849,0.0002191445134637,1.85537214352415,219851800.0,0.0002191445134637,0.0001719640600321,phi_mem
lacZ,glucose,2024-05-25,0,2,YBJP_ECOLI,ybjP,b0865 JW0849,0.0001110732776394,1.01084327817212,219851800.0,0.0001110732776394,9.3689406072745e-05,phi_mem
lacZ,glucose,2024-05-28,1,2,YBJP_ECOLI,ybjP,b0865 JW0849,0.0001261382913351,1.16323183311467,219851800.0,0.0001261382913351,0.0001078134483581,phi_mem
lacZ,glucose,2024-05-26,3,2,YBJP_ECOLI,ybjP,b0865 JW0849,0.0001097833773036,0.988720783886865,219851800.0,0.0001097833773036,9.163899589028713e-05,phi_mem
lacZ,glucose,2024-05-25,5,2,YBJP_ECOLI,ybjP,b0865 JW0849,0.0001173174395152,1.0483534280963,219851800.0,0.0001173174395152,9.7166011936367e-05,phi_mem
wildtype,glucose,2024-05-22,0,1,YCCF_ECOLI,yccF,b0961 JW0944,1.43e-06,0.615820203936087,4641200.0,1.433571712858094e-06,3.1438375e-05,phi_mem
wildtype,glucose+acetate,2024-05-22,0,1,YCCF_ECOLI,yccF,b0961 JW0944,1.2e-06,0.501479189984729,4641200.0,1.202368939393634e-06,2.5601126316850095e-05,phi_mem
wildtype,glycerol,2024-05-22,0,1,YCCF_ECOLI,yccF,b0961 JW0944,1.64e-06,0.645274520438719,4641200.0,1.6363261709116742e-06,3.2942053901178975e-05,phi_mem
wildtype,sorbitol,2024-05-22,0,1,YCCF_ECOLI,yccF,b0961 JW0944,1.72e-06,0.663732557933511,4641200.0,1.7187275036183242e-06,3.388435930268471e-05,phi_mem
wildtype,glucoseCAA,2024-05-24,0,1,YCCF_ECOLI,yccF,b0961 JW0944,8.51e-06,3.52777315092451,4641200.0,8.505075633293444e-06,0.0001800971363472,phi_mem
wildtype,LB,2024-05-24,0,1,YCCF_ECOLI,yccF,b0961 JW0944,1.77e-06,0.738111943668278,4641200.0,1.7689597639422657e-06,3.7681517963692106e-05,phi_mem
wildtype,acetate,2024-05-25,0,1,YCCF_ECOLI,yccF,b0961 JW0944,1.68e-06,0.667870548612127,4641200.0,1.6822364774347651e-06,3.409560879055363e-05,phi_mem
meshI,glucose,2024-05-23,0,1,YCCF_ECOLI,yccF,b0961 JW0944,2.1e-06,0.909170708363523,4641200.0,2.1032436626974938e-06,4.64142772287389e-05,phi_mem
meshI,glucose,2024-05-23,100,1,YCCF_ECOLI,yccF,b0961 JW0944,2.13e-06,0.910156361565448,4641200.0,2.133798618726915e-06,4.6464596030856805e-05,phi_mem
relA,glucose,2024-05-23,0,1,YCCF_ECOLI,yccF,b0961 JW0944,2.19e-06,0.90802165863398,4641200.0,2.1895856199006364e-06,4.6355616833935146e-05,phi_mem
relA,glucose,2024-05-23,2,1,YCCF_ECOLI,yccF,b0961 JW0944,1.69e-06,0.664947143009144,4641200.0,1.6875922620797342e-06,3.394636535710301e-05,phi_mem
relA,glucose,2024-05-25,4,1,YCCF_ECOLI,yccF,b0961 JW0944,1.39e-06,0.526220754510249,4641200.0,1.3891314144335032e-06,2.686421346252732e-05,phi_mem
lacZ,glucose,2024-05-25,0,1,YCCF_ECOLI,yccF,b0961 JW0944,2.59e-06,1.0603395537155,4641200.0,2.5855058324419437e-06,5.413163177169849e-05,phi_mem
lacZ,glucose,2024-05-28,1,1,YCCF_ECOLI,yccF,b0961 JW0944,4.48e-06,1.80873668500289,4641200.0,4.483680357355832e-06,9.233822114949536e-05,phi_mem
lacZ,glucose,2024-05-29,3,1,YCCF_ECOLI,yccF,b0961 JW0944,2.42e-06,0.975831915852171,4641200.0,2.420525351833328e-06,4.9817413445423386e-05,phi_mem
lacZ,glucose,2024-05-25,5,1,YCCF_ECOLI,yccF,b0961 JW0944,1.76e-06,0.714551944346922,4641200.0,1.7632587906828417e-06,3.647875116758775e-05,phi_mem
wildtype,glucose,2024-05-22,0,1,YCEI_ECOLI,yceI,b1056 JW1043,0.0005182097490765,1.16181041784581,889273000.0,0.0005182097490765,0.000216801,phi_peri
wildtype,glucose+acetate,2024-05-22,0,1,YCEI_ECOLI,yceI,b1056 JW1043,0.0005122407771361,1.11502470979006,889273000.0,0.0005122407771361,0.0002080704979005,phi_peri
wildtype,glycerol,2024-05-22,0,1,YCEI_ECOLI,yceI,b1056 JW1043,0.0003611138143637,0.743214065152093,889273000.0,0.0003611138143637,0.000138688335088,phi_peri
wildtype,sorbitol,2024-05-22,0,1,YCEI_ECOLI,yceI,b1056 JW1043,0.0003614015374741,0.728402231543451,889273000.0,0.0003614015374741,0.00013592435545,phi_peri
