lower,upper,quantity,interval,growth_rate_hr
1.9234657821070233,1.9785983738712374,length,25%,0.1882943143812709
1.9517381764214048,1.9517381764214048,length,median,0.1882943143812709
6.577836423244148,7.170373464214046,sav,95%,0.1882943143812709
6.648488451505017,7.006312769230769,sav,75%,0.1882943143812709
6.751676557274248,6.837520420150502,sav,25%,0.1882943143812709
6.792164608695652,6.792164608695652,sav,median,0.1882943143812709
0.6063374724080268,0.6855415988795986,width,95%,0.19632107023411371
0.6228081084030099,0.6733408502508361,width,75%,0.19632107023411371
0.6452529800167224,0.6578008377926421,width,25%,0.19632107023411371
0.6517998250836121,0.6517998250836121,width,median,0.19632107023411371
2.8759974980936454,3.308831685936455,alpha,95%,0.19632107023411371
2.950154155978261,3.2269892306856183,alpha,75%,0.19632107023411371
3.0511413426839464,3.121993719272575,alpha,25%,0.19632107023411371
3.0869589536789297,3.0869589536789297,alpha,median,0.19632107023411371
1.7482851408026758,2.1063258363043476,length,95%,0.19632107023411371
1.8337422526755853,2.056525396028428,length,75%,0.19632107023411371
1.9305507214464883,1.9848871678511706,length,25%,0.19632107023411371
1.9585539362876254,1.9585539362876254,length,median,0.19632107023411371
6.569859578026756,7.157910962374582,sav,95%,0.19632107023411371
6.6394156584448165,6.994531040133779,sav,75%,0.19632107023411371
6.7419049862040135,6.827276373327759,sav,25%,0.19632107023411371
6.78188145986622,6.78188145986622,sav,median,0.19632107023411371
0.6080803795652173,0.6866656563043478,width,95%,0.2043478260869565
0.6244446331521739,0.6746507239130435,width,75%,0.2043478260869565
0.6467597527173914,0.6592081228260869,width,25%,0.2043478260869565
0.6533079108695652,0.6533079108695652,width,median,0.2043478260869565
2.879540895652174,3.3087482497826084,alpha,95%,0.2043478260869565
2.9537243847826087,3.2289003625,alpha,75%,0.2043478260869565
3.054121154347826,3.124101268478261,alpha,25%,0.2043478260869565
3.089718989130435,3.089718989130435,alpha,median,0.2043478260869565
1.7575744673913045,2.1127196956521743,length,95%,0.2043478260869565
1.8414291972826087,2.0620458152173913,length,75%,0.2043478260869565
1.937887826630435,1.991392091304348,length,25%,0.2043478260869565
1.9656628608695652,1.9656628608695652,length,median,0.2043478260869565
6.561865618695652,7.146238745652174,sav,95%,0.2043478260869565
6.630652152173913,6.982236255434782,sav,75%,0.2043478260869565
6.73213308152174,6.816930271739131,sav,25%,0.2043478260869565
6.771876782608696,6.771876782608696,sav,median,0.2043478260869565
0.6098279693979933,0.6877977610367894,width,95%,0.21237458193979933
0.6260871379598661,0.6759355875836119,width,75%,0.21237458193979933
0.6483049627926422,0.660631266722408,width,25%,0.21237458193979933
0.6546776245819398,0.6546776245819398,width,median,0.21237458193979933
2.8837873278428092,3.3083997767558526,alpha,95%,0.21237458193979933
2.9573200815217393,3.230261603616221,alpha,75%,0.21237458193979933
3.0575599021739133,3.1264141818561875,alpha,25%,0.21237458193979933
3.092237852842809,3.092237852842809,alpha,median,0.21237458193979933
1.7671075635451505,2.1183005274247493,length,95%,0.21237458193979933
1.8495889630016724,2.0676721783026752,length,75%,0.21237458193979933
1.9454640468227427,1.9981897882525084,length,25%,0.21237458193979933
1.9727180409698999,1.9727180409698999,length,median,0.21237458193979933
6.552962750836121,7.135079566889632,sav,95%,0.21237458193979933
6.621618352842809,6.9701726275083615,sav,75%,0.21237458193979933
6.722021423494983,6.806736488294314,sav,25%,0.21237458193979933
6.761781421404683,6.761781421404683,sav,median,0.21237458193979933
0.6114967548996655,0.6890792271571906,width,95%,0.22040133779264215
0.6277303530518394,0.6773511913043477,width,75%,0.22040133779264215
0.6498330440635451,0.6620300043060201,width,25%,0.22040133779264215
0.656144429431438,0.656144429431438,width,median,0.22040133779264215
2.8881192432943146,3.3099387125250836,alpha,95%,0.22040133779264215
2.960899864130435,3.231704336818562,alpha,75%,0.22040133779264215
3.060660997449833,3.128783367474916,alpha,25%,0.22040133779264215
3.0953011780936457,3.0953011780936457,alpha,median,0.22040133779264215
1.7762866441471572,2.1237011190802675,length,95%,0.22040133779264215
1.8576340409698997,2.0737574428929766,length,75%,0.22040133779264215
1.9528334162207357,2.004910398327759,length,25%,0.22040133779264215
1.9798423904682276,1.9798423904682276,length,median,0.22040133779264215
6.544432890468228,7.121800613377927,sav,95%,0.22040133779264215
6.612670775919732,6.959057029264214,sav,75%,0.22040133779264215
6.712175870401338,6.795972296404682,sav,25%,0.22040133779264215
6.752002357859531,6.752002357859531,sav,median,0.22040133779264215
0.613359850083612,0.6902750816722407,width,95%,0.22842809364548494
0.6293819168896321,0.6785737597408027,width,75%,0.22842809364548494
0.6513391031772575,0.6634178755434782,width,25%,0.22842809364548494
0.6575897170568561,0.6575897170568561,width,median,0.22842809364548494
2.892477598244147,3.3101122545451505,alpha,95%,0.22842809364548494
2.9644796467391306,3.2331203325250835,alpha,75%,0.22842809364548494
3.063669836956522,3.1310211066889635,alpha,25%,0.22842809364548494
3.0979717070234116,3.0979717070234116,alpha,median,0.22842809364548494
1.7850288993311036,2.1286876687123746,length,95%,0.22842809364548494
1.8653105789715718,2.0801480756270903,length,75%,0.22842809364548494
1.9601647015050168,2.011549202968227,length,25%,0.22842809364548494
1.9868081672240803,1.9868081672240803,length,median,0.22842809364548494
6.535799226371238,7.108498288461537,sav,95%,0.22842809364548494
6.603893445066889,6.947807070234114,sav,75%,0.22842809364548494
6.7025912842809365,6.785724570234113,sav,25%,0.22842809364548494
6.741860011705686,6.741860011705686,sav,median,0.22842809364548494
0.6151453920401337,0.691628444799331,width,95%,0.23645484949832776
0.6310938908444816,0.679776518603679,width,75%,0.23645484949832776
0.6528537616638797,0.6648072551839465,width,25%,0.23645484949832776
0.6590378397993311,0.6590378397993311,width,median,0.23645484949832776
2.896909758879599,3.3109590297993314,alpha,95%,0.23645484949832776
2.9684529642558526,3.2349911504598663,alpha,75%,0.23645484949832776
3.0665990216137127,3.1332042655936454,alpha,25%,0.23645484949832776
3.100593824414716,3.100593824414716,alpha,median,0.23645484949832776
1.7940088449832776,2.1348426369899665,length,95%,0.23645484949832776
1.8730894448578594,2.085818154180602,length,75%,0.23645484949832776
1.9672269962374582,2.017992839590301,length,25%,0.23645484949832776
1.9937727446488294,1.9937727446488294,length,median,0.23645484949832776
6.527071077040134,7.094877463712373,sav,95%,0.23645484949832776
6.594714448160535,6.9364141906354515,sav,75%,0.23645484949832776
6.692765381270903,6.775466740384616,sav,25%,0.23645484949832776
6.73146872909699,6.73146872909699,sav,median,0.23645484949832776
0.6168771313879599,0.6926477474080267,width,95%,0.24448160535117056
0.6328050431438127,0.6811157793060201,width,75%,0.24448160535117056
0.6543366215719064,0.6662673077759197,width,25%,0.24448160535117056
0.6604634177257525,0.6604634177257525,width,median,0.24448160535117056
2.9011998514214046,3.311862612140468,alpha,95%,0.24448160535117056
2.972885402215719,3.2368412237458193,alpha,75%,0.24448160535117056
3.069393788963211,3.135477933695652,alpha,25%,0.24448160535117056
3.1032837319397997,3.1032837319397997,alpha,median,0.24448160535117056
1.8029032036789296,2.1405470371070234,length,95%,0.24448160535117056
1.8816354984949832,2.0916793103678932,length,75%,0.24448160535117056
1.9740651378762542,2.024607635033445,length,25%,0.24448160535117056
2.0007077334448162,2.0007077334448162,length,median,0.24448160535117056
6.518408791304348,7.081224670401337,sav,95%,0.24448160535117056
6.585567856187291,6.924644916387959,sav,75%,0.24448160535117056
6.682701594481606,6.765301049331104,sav,25%,0.24448160535117056
6.721232021739131,6.721232021739131,sav,median,0.24448160535117056
0.6186088765886287,0.6939150952341138,width,95%,0.2525083612040134
0.6344039389632107,0.6823711141304347,width,75%,0.2525083612040134
0.6558295219481606,0.6677134552675585,width,25%,0.2525083612040134
0.6619061045150503,0.6619061045150503,width,median,0.2525083612040134
2.9045889546822745,3.313042084091137,alpha,95%,0.2525083612040134
2.9771805403428098,3.2384608116638796,alpha,75%,0.2525083612040134
3.072601347617057,3.1381571114130433,alpha,25%,0.2525083612040134
3.106258202341137,3.106258202341137,alpha,median,0.2525083612040134
1.811439891722408,2.146137449247491,length,95%,0.2525083612040134
1.889242317098662,2.0974954565217394,length,75%,0.2525083612040134
1.9812448509615384,2.0312906973244145,length,25%,0.2525083612040134
2.0077531379598663,2.0077531379598663,length,median,0.2525083612040134
6.509608611204013,7.067990401337792,sav,95%,0.2525083612040134
6.576819680183947,6.9130806772575255,sav,75%,0.2525083612040134
6.6732375,6.754719356187291,sav,25%,0.2525083612040134
6.711041588628763,6.711041588628763,sav,median,0.2525083612040134
0.6203488276086957,0.6951286147993311,width,95%,0.26053511705685617
0.6361154482441471,0.6836863728678929,width,75%,0.26053511705685617
0.657305141680602,0.6690951565217391,width,25%,0.26053511705685617
0.6633842698996655,0.6633842698996655,width,median,0.26053511705685617
2.9096352063043476,3.3139921131973242,alpha,95%,0.26053511705685617
2.980820275,3.240295639632107,alpha,75%,0.26053511705685617
3.0755750548076923,3.140717598035117,alpha,25%,0.26053511705685617
3.109076175217391,3.109076175217391,alpha,median,0.26053511705685617
1.8200218107023411,2.151388979180602,length,95%,0.26053511705685617
1.8972383774247492,2.103627887625418,length,75%,0.26053511705685617
1.9879508472826086,2.038188893854515,length,25%,0.26053511705685617
2.014640880769231,2.014640880769231,length,median,0.26053511705685617
6.500459911204014,7.056050134113712,sav,95%,0.26053511705685617
6.567986915510033,6.90188304013378,sav,75%,0.26053511705685617
6.663277211956522,6.744134965301003,sav,25%,0.26053511705685617
6.701026714046822,6.701026714046822,sav,median,0.26053511705685617
0.6222680473411372,0.6962719117892977,width,95%,0.268561872909699
0.6377792052675585,0.6849653912625419,width,75%,0.268561872909699
0.6588607302675585,0.6705051825668897,width,25%,0.268561872909699
0.6648636071906355,0.6648636071906355,width,median,0.268561872909699
2.9150104068896323,3.3147007978595315,alpha,95%,0.268561872909699
2.9845638055183947,3.241842531145485,alpha,75%,0.268561872909699
3.0791033159698995,3.143585138879599,alpha,25%,0.268561872909699
3.112119008695652,3.112119008695652,alpha,median,0.268561872909699
1.8287059819063545,2.1571693757525083,length,95%,0.268561872909699
1.9050367571906355,2.1096254024247494,length,75%,0.268561872909699
1.9953990156354515,2.0450085538879597,length,25%,0.268561872909699
2.021638460200669,2.021638460200669,length,median,0.268561872909699
6.49164098326087,7.0431960392976585,sav,95%,0.268561872909699
6.558559863879599,6.890800970317725,sav,75%,0.268561872909699
6.653008071488294,6.733857598662207,sav,25%,0.268561872909699
6.690867899665552,6.690867899665552,sav,median,0.268561872909699
0.6241229754180603,0.6975824222909699,width,95%,0.27658862876254176
0.6395336155100335,0.6864118077759198,width,75%,0.27658862876254176
0.6603245047240802,0.6719240243311037,width,25%,0.27658862876254176
0.6662985051839465,0.6662985051839465,width,median,0.27658862876254176
2.919850702558528,3.3169060449331105,alpha,95%,0.27658862876254176
2.988450091931438,3.2435531706939797,alpha,75%,0.27658862876254176
3.082359972658863,3.146295518478261,alpha,25%,0.27658862876254176
3.114727602341137,3.114727602341137,alpha,median,0.27658862876254176
1.8366858875250838,2.162355535317726,length,95%,0.27658862876254176
1.9129944872073579,2.115600601254181,length,75%,0.27658862876254176
2.0023205871237457,2.0516874015468227,length,25%,0.27658862876254176
2.0282916180602006,2.0282916180602006,length,median,0.27658862876254176
6.483891284130435,7.030453714214047,sav,95%,0.27658862876254176
6.549698341973244,6.879248288043478,sav,75%,0.27658862876254176
6.64286541638796,6.72325156229097,sav,25%,0.27658862876254176
6.680689202341137,6.680689202341137,sav,median,0.27658862876254176
0.6259471088461539,0.6988501142307693,width,95%,0.2846153846153846
0.6411535326923078,0.6877314365384616,width,75%,0.2846153846153846
0.6617989624999999,0.6733432596153847,width,25%,0.2846153846153846
0.6677978,0.6677978,width,median,0.2846153846153846
2.9255586165384617,3.3181231596369227,alpha,95%,0.2846153846153846
2.9923276855769227,3.2448630278846156,alpha,75%,0.2846153846153846
3.0858834961538464,3.149106598076923,alpha,25%,0.2846153846153846
3.1175159307692306,3.1175159307692306,alpha,median,0.2846153846153846
1.8446215780769228,2.167347538846154,length,95%,0.2846153846153846
1.921278176923077,2.1213493,length,75%,0.2846153846153846
2.009252895192308,2.058535260576923,length,25%,0.2846153846153846
2.0352225846153846,2.0352225846153846,length,median,0.2846153846153846
6.476141585000001,7.016040080769231,sav,95%,0.2846153846153846
6.5401623653846155,6.866633067307693,sav,75%,0.2846153846153846
6.632978048076923,6.712786230769231,sav,25%,0.2846153846153846
6.670566615384615,6.670566615384615,sav,median,0.2846153846153846
0.6278262460702341,0.7000342622073579,width,95%,0.29264214046822745
0.6427614575668897,0.6890187357859532,width,75%,0.29264214046822745
0.6633852629598662,0.6747741279264214,width,25%,0.29264214046822745
0.6692054891304348,0.6692054891304348,width,median,0.29264214046822745
2.9310258612040134,3.3191556220735783,alpha,95%,0.29264214046822745
2.9958356281354517,3.2466335827759196,alpha,75%,0.29264214046822745
3.0890271038879598,3.1518009960284283,alpha,25%,0.29264214046822745
3.1201313085284283,3.1201313085284283,alpha,median,0.29264214046822745
1.8525424686454848,2.1733594790969897,length,95%,0.29264214046822745
1.929700837165552,2.1273636266722407,length,75%,0.29264214046822745
2.0166134030100333,2.0650116053511707,length,25%,0.29264214046822745
2.0422081563545147,2.0422081563545147,length,median,0.29264214046822745
6.468020290133779,7.002750989966555,sav,95%,0.29264214046822745
6.5309738147993315,6.854608300585284,sav,75%,0.29264214046822745
6.623371314799331,6.702648064381271,sav,25%,0.29264214046822745
6.66040275083612,6.66040275083612,sav,median,0.29264214046822745
0.629609158528428,0.7012503967391305,width,95%,0.3006688963210702
0.6444074405936455,0.6902463004682274,width,75%,0.3006688963210702
0.6649331596153847,0.6761851652591974,width,25%,0.3006688963210702
0.6706489760869565,0.6706489760869565,width,median,0.3006688963210702
2.9366983149832775,3.319770571976589,alpha,95%,0.3006688963210702
2.9990321369565214,3.2482803166178926,alpha,75%,0.3006688963210702
3.092512693624582,3.153963669230769,alpha,25%,0.3006688963210702
3.122905876755853,3.122905876755853,alpha,median,0.3006688963210702
1.8618470807859533,2.179190513578595,length,95%,0.3006688963210702
1.9381807636287627,2.1331757363294312,length,75%,0.3006688963210702
2.023705808779264,2.0717795698160533,length,25%,0.3006688963210702
2.0492657426421403,2.0492657426421403,length,median,0.3006688963210702
6.459664397324415,6.990740964548495,sav,95%,0.3006688963210702
6.522015372073579,6.843067122491639,sav,75%,0.3006688963210702
6.613346560618729,6.692337036371238,sav,25%,0.3006688963210702
6.650231324414715,6.650231324414715,sav,median,0.3006688963210702
0.6313887578260869,0.7025320395652174,width,95%,0.30869565217391304
0.646070702173913,0.6915665038043479,width,75%,0.30869565217391304
0.666362281521739,0.6776118065217391,width,25%,0.30869565217391304
0.6720744934782609,0.6720744934782609,width,median,0.30869565217391304
2.940543777173913,3.3208076110869564,alpha,95%,0.30869565217391304
3.002760499456522,3.250464370652174,alpha,75%,0.30869565217391304
3.0957632244565216,3.1566246179347828,alpha,25%,0.30869565217391304
3.125398939130435,3.125398939130435,alpha,median,0.30869565217391304
1.8707406130434783,2.1851440269565217,length,95%,0.30869565217391304
1.945872221195652,2.139477965217391,length,75%,0.30869565217391304
2.0311953467391306,2.078290794021739,length,25%,0.30869565217391304
2.0563298434782604,2.0563298434782604,length,median,0.30869565217391304
6.450639133913044,6.9778785,sav,95%,0.30869565217391304
6.5134246630434784,6.830631407608696,sav,75%,0.30869565217391304
6.60332879347826,6.681908418478261,sav,25%,0.30869565217391304
6.640047304347826,6.640047304347826,sav,median,0.30869565217391304
0.633093789832776,0.7037001184782609,width,95%,0.31672240802675583
0.6477098784698996,0.6928131912625418,width,75%,0.31672240802675583
0.6678476660953176,0.679065320986622,width,25%,0.31672240802675583
0.6735034413043479,0.6735034413043479,width,median,0.31672240802675583
2.9445392157357855,3.3215103246488296,alpha,95%,0.31672240802675583
3.006785341513378,3.2522976741220737,alpha,75%,0.31672240802675583
3.09882130861204,3.1592912007525085,alpha,25%,0.31672240802675583
3.1285138075250836,3.1285138075250836,alpha,median,0.31672240802675583
1.8787373262541807,2.1908824351337794,length,95%,0.31672240802675583
1.95422270798495,2.1454390344063548,length,75%,0.31672240802675583
2.0382105215301003,2.0850430586120403,length,25%,0.31672240802675583
2.063019797324415,2.063019797324415,length,median,0.31672240802675583
