quantity,phi_rib,mean_val,2sig_lower,2sig_upper,1sig_lower,1sig_upper
theory_ppc,0.15,7.0106067675,5.62936875,8.408921000000001,6.3441404,7.661178
theory_ppc,0.15454545454545454,6.930454815,5.541393,8.247093,6.266368,7.6025732
theory_ppc,0.1590909090909091,6.82664008,5.5085105,8.14194675,6.1688224,7.475689200000001
theory_ppc,0.16363636363636364,6.742876539999999,5.368359249999999,8.06870675,6.078968,7.4267856
theory_ppc,0.16818181818181818,6.6733782975,5.2487397499999995,8.01288025,6.020432400000001,7.325956
theory_ppc,0.17272727272727273,6.5852224575000005,5.29062625,7.92092175,5.9483884,7.2273287999999996
theory_ppc,0.17727272727272728,6.5069266225,5.1964222499999995,7.79333975,5.8774856,7.1404968
theory_ppc,0.18181818181818182,6.4390829975,5.10135375,7.762794250000001,5.8162876,7.0699244000000006
theory_ppc,0.18636363636363634,6.332565872499999,4.92082,7.672074,5.699432799999999,6.976944
theory_ppc,0.1909090909090909,6.2924792025,4.8994615,7.60527,5.676781200000001,6.9240732
theory_ppc,0.19545454545454544,6.21905311,4.853370999999999,7.5120945,5.5689808,6.8513144
theory_ppc,0.19999999999999998,6.1388930424999995,4.781507,7.4785525,5.4967096,6.7953344
theory_ppc,0.20454545454545453,6.064090202499999,4.73630675,7.3748005,5.4248236,6.696917200000001
theory_ppc,0.20909090909090908,5.993003465,4.635525,7.2929525,5.357734,6.6533696
theory_ppc,0.21363636363636362,5.9295624525,4.640037749999999,7.2739347500000004,5.2988956,6.549020799999999
theory_ppc,0.21818181818181817,5.8779689699999995,4.583479,7.219036,5.2185284,6.5346020000000005
theory_ppc,0.22272727272727272,5.7969363199999995,4.515925500000001,7.12964425,5.1506676,6.4376068
theory_ppc,0.22727272727272727,5.7604421875,4.405715,7.10496275,5.1014476,6.4387596
theory_ppc,0.2318181818181818,5.700309159000001,4.38855125,7.127417000000001,5.0503276,6.3367552
theory_ppc,0.23636363636363636,5.63681726,4.280911,6.97505,4.983850400000001,6.2864004
theory_ppc,0.2409090909090909,5.56986153,4.19358575,6.8827102500000015,4.9407412,6.20684
theory_ppc,0.24545454545454545,5.5135083775,4.187569750000001,6.8021955,4.8711932,6.1512664
theory_ppc,0.25,5.471017417500001,4.1134605,6.7785575,4.8355384,6.1097732
theory_ppc,0.2545454545454545,5.4046350825,4.0562629999999995,6.77024525,4.756899600000001,6.047964
theory_ppc,0.2590909090909091,5.356686164999999,3.9940545000000003,6.699575,4.7000188,6.0344688
theory_ppc,0.2636363636363636,5.309774705,3.92595625,6.601693750000001,4.6850044,5.9551168
theory_ppc,0.2681818181818182,5.258981095,3.943244,6.614781250000001,4.5901036,5.9389212
theory_ppc,0.2727272727272727,5.20339128,3.8108195,6.543874,4.5428508,5.881024
theory_ppc,0.2772727272727273,5.146063087500001,3.7663555,6.508088750000001,4.4705356,5.7983044
theory_ppc,0.2818181818181818,5.0917135049999995,3.743458,6.441158250000001,4.4339332,5.760716400000001
theory_ppc,0.2863636363636364,5.053052855,3.6884087500000002,6.429425,4.3977088,5.7168924
theory_ppc,0.2909090909090909,5.0099457425,3.608344,6.367464750000001,4.358906,5.6596208
theory_ppc,0.2954545454545454,4.973113695,3.6209715,6.341776250000001,4.306158,5.6354848
theory_ppc,0.3,4.9064263325000015,3.5220985000000002,6.271318000000001,4.2537784,5.56476
theory_ppc,0.3045454545454545,4.8931961600000005,3.48902025,6.2918270000000005,4.2161648,5.5691612
theory_ppc,0.3090909090909091,4.85078736475,3.4305655,6.17065475,4.1827904,5.5364284
theory_ppc,0.3136363636363636,4.7937025525,3.384987,6.101980750000001,4.1324976,5.4462288
theory_ppc,0.3181818181818182,4.748895865000001,3.3562485,6.104755750000001,4.08173,5.4047232
theory_ppc,0.3227272727272727,4.695418320000001,3.333941,6.02681825,4.018466399999999,5.3638204
theory_ppc,0.32727272727272727,4.664951605000001,3.24716875,6.035185500000001,4.0056924,5.337241199999999
theory_ppc,0.3318181818181818,4.6416815675,3.2012709999999998,6.065863,3.9584135999999996,5.321352399999999
theory_ppc,0.33636363636363636,4.590866190000001,3.15885075,6.01581375,3.9154544,5.2591468
theory_ppc,0.3409090909090909,4.5713132949999995,3.14094325,5.9592410000000005,3.8973459999999998,5.2573624
theory_ppc,0.34545454545454546,4.51059706,3.12030825,5.94562525,3.8177104,5.2049832
theory_ppc,0.35,4.4822403699999995,3.1144105,5.8660440000000005,3.8011284,5.1690276
theory_ppc,0.35454545454545455,4.439478005,3.06806375,5.87480175,3.756136,5.126677999999999
theory_ppc,0.35909090909090907,4.423590435,3.02909775,5.8871025,3.7301148,5.1082632
theory_ppc,0.36363636363636365,4.38089983175,2.910831,5.8717045,3.6787904,5.067042000000001
theory_ppc,0.36818181818181817,4.338228430000001,2.88893025,5.780817750000001,3.6551864,5.0257376
theory_ppc,0.3727272727272727,4.3164515925,2.9261237500000004,5.727076250000001,3.6390204,4.9989564
theory_ppc,0.37727272727272726,4.28399080075,2.8505740000000004,5.763114,3.595212,4.98761
theory_ppc,0.3818181818181818,4.2397879585,2.8433990000000002,5.722369500000001,3.5226243999999998,4.9309856
theory_ppc,0.38636363636363635,4.2116038495,2.7685967500000004,5.655941,3.5039408,4.910331599999999
theory_ppc,0.3909090909090909,4.17957666,2.7628670000000004,5.64390425,3.4714868,4.8725144
theory_ppc,0.39545454545454545,4.13677749,2.703073,5.61238275,3.4068156,4.827336399999999
theory_ppc,0.39999999999999997,4.1082329697499995,2.7065414999999997,5.556523,3.3860944,4.8320212
theory_ppc,0.40454545454545454,4.0747716975,2.55237325,5.601013750000001,3.3652204,4.8183136
theory_ppc,0.40909090909090906,4.041884638000001,2.5585215,5.57680425,3.3133456000000003,4.7641176
theory_ppc,0.41363636363636364,4.01907733825,2.552655,5.49430125,3.3225272,4.713187199999999
theory_ppc,0.41818181818181815,3.990130685,2.50532975,5.514699500000001,3.2550324,4.7200944
theory_ppc,0.42272727272727273,3.9685960692499997,2.3759472500000003,5.391733,3.2506236,4.6982744
theory_ppc,0.42727272727272725,3.940411706,2.4411485,5.47257,3.2361931999999998,4.6417304
theory_ppc,0.4318181818181818,3.8794410952500002,2.4137422500000003,5.379334500000001,3.1539456,4.609156
theory_ppc,0.43636363636363634,3.8503510804999994,2.3617145,5.28999175,3.1299292,4.5678812
theory_ppc,0.44090909090909086,3.83315375025,2.34021375,5.33940325,3.1100792,4.559857999999999
theory_ppc,0.44545454545454544,3.81037821275,2.32719925,5.33726325,3.0617612,4.5518396
theory_ppc,0.45,3.79768527325,2.333401,5.34020925,3.0654616,4.5363584
