lower,upper,quantity,interval,strain,carbon_source,overexpression,inducer_conc,inducer,temperature
0.536774,0.8001895499999999,width_rep,95%,wildtype,sorbitol,none,0.0,none,37.0
0.579491875,0.750113625,width_rep,75%,wildtype,sorbitol,none,0.0,none,37.0
0.63580425,0.6824875,width_rep,25%,wildtype,sorbitol,none,0.0,none,37.0
0.658401,0.658401,width_rep,median,wildtype,sorbitol,none,0.0,none,37.0
0.9103246500000001,1.050443,width_rep,95%,wildtype,LB,none,0.0,none,37.0
0.9323121249999999,1.0262537500000002,width_rep,75%,wildtype,LB,none,0.0,none,37.0
0.9649895000000001,0.990212875,width_rep,25%,wildtype,LB,none,0.0,none,37.0
0.9780154999999999,0.9780154999999999,width_rep,median,wildtype,LB,none,0.0,none,37.0
0.6285726,0.7810251,width_rep,95%,wildtype,acetate,none,0.0,none,37.0
0.650728375,0.754073625,width_rep,75%,wildtype,acetate,none,0.0,none,37.0
0.687490625,0.71474675,width_rep,25%,wildtype,acetate,none,0.0,none,37.0
0.701284,0.701284,width_rep,median,wildtype,acetate,none,0.0,none,37.0
0.6928873,0.85008845,width_rep,95%,wildtype,glucose,none,0.0,none,37.0
0.7140884999999999,0.8237613749999999,width_rep,75%,wildtype,glucose,none,0.0,none,37.0
0.753741875,0.783890875,width_rep,25%,wildtype,glucose,none,0.0,none,37.0
0.7685949999999999,0.7685949999999999,width_rep,median,wildtype,glucose,none,0.0,none,37.0
2.2400830000000003,2.8255895,length_rep,95%,lpp14,glucose,none,0.0,none,37.0
2.3460812499999997,2.7195,length_rep,75%,lpp14,glucose,none,0.0,none,37.0
2.4786537500000003,2.57551875,length_rep,25%,lpp14,glucose,none,0.0,none,37.0
2.526015,2.526015,length_rep,median,lpp14,glucose,none,0.0,none,37.0
1.8876350000000002,3.8550329999999997,length_rep,95%,wildtype,glucose,lacZ,5.0,ctc,37.0
2.40478,3.4716962500000004,length_rep,75%,wildtype,glucose,lacZ,5.0,ctc,37.0
2.8740662500000003,3.1020675,length_rep,25%,wildtype,glucose,lacZ,5.0,ctc,37.0
2.99397,2.99397,length_rep,median,wildtype,glucose,lacZ,5.0,ctc,37.0
1.9918850000000001,3.5791565000000003,length_rep,95%,wildtype,glucose,lacZ,20.0,ctc,37.0
2.3564225,3.284595,length_rep,75%,wildtype,glucose,lacZ,20.0,ctc,37.0
2.72164625,2.9436925,length_rep,25%,wildtype,glucose,lacZ,20.0,ctc,37.0
2.8371649999999997,2.8371649999999997,length_rep,median,wildtype,glucose,lacZ,20.0,ctc,37.0
2.3207705,3.355152,length_rep,95%,wildtype,glucose,lacZ,10.0,ctc,37.0
2.571035,3.16849375,length_rep,75%,wildtype,glucose,lacZ,10.0,ctc,37.0
2.8155574999999997,2.9521425,length_rep,25%,wildtype,glucose,lacZ,10.0,ctc,37.0
2.879805,2.879805,length_rep,median,wildtype,glucose,lacZ,10.0,ctc,37.0
2.0641915,2.630035,length_rep,95%,lpp14,acetate,none,0.0,none,37.0
2.1825675,2.51438,length_rep,75%,lpp14,acetate,none,0.0,none,37.0
2.31212625,2.38905,length_rep,25%,lpp14,acetate,none,0.0,none,37.0
2.3491999999999997,2.3491999999999997,length_rep,median,lpp14,acetate,none,0.0,none,37.0
1.618279,3.1516165,length_rep,95%,lpp14,glycerol,none,0.0,none,37.0
1.9341325,2.87305625,length_rep,75%,lpp14,glycerol,none,0.0,none,37.0
2.2929125,2.5293,length_rep,25%,lpp14,glycerol,none,0.0,none,37.0
2.411875,2.411875,length_rep,median,lpp14,glycerol,none,0.0,none,37.0
1.7764680000000002,2.064185,length_rep,95%,lpp14,sorbitol,none,0.0,none,37.0
1.8274712499999999,2.0101825,length_rep,75%,lpp14,sorbitol,none,0.0,none,37.0
1.895705,1.9418025,length_rep,25%,lpp14,sorbitol,none,0.0,none,37.0
1.919065,1.919065,length_rep,median,lpp14,sorbitol,none,0.0,none,37.0
1.870177,2.4237409999999997,length_rep,95%,malE-rbsB-fliC-KO,acetate,malE,10.0,ctc,37.0
1.9960175,2.30293875,length_rep,75%,malE-rbsB-fliC-KO,acetate,malE,10.0,ctc,37.0
2.1168375,2.18804,length_rep,25%,malE-rbsB-fliC-KO,acetate,malE,10.0,ctc,37.0
2.1523849999999998,2.1523849999999998,length_rep,median,malE-rbsB-fliC-KO,acetate,malE,10.0,ctc,37.0
1.966153,2.348452,length_rep,95%,malE-rbsB-fliC-KO,acetate,malE,100.0,ctc,37.0
2.0511362500000003,2.27434,length_rep,75%,malE-rbsB-fliC-KO,acetate,malE,100.0,ctc,37.0
2.14096,2.190725,length_rep,25%,malE-rbsB-fliC-KO,acetate,malE,100.0,ctc,37.0
2.164745,2.164745,length_rep,median,malE-rbsB-fliC-KO,acetate,malE,100.0,ctc,37.0
1.748793,2.6219625,length_rep,95%,malE-rbsB-fliC-KO,acetate,none,0.0,none,37.0
1.93617,2.4554575,length_rep,75%,malE-rbsB-fliC-KO,acetate,none,0.0,none,37.0
2.14604625,2.26883375,length_rep,25%,malE-rbsB-fliC-KO,acetate,none,0.0,none,37.0
2.2075750000000003,2.2075750000000003,length_rep,median,malE-rbsB-fliC-KO,acetate,none,0.0,none,37.0
1.7472255,2.514134,length_rep,95%,malE-rbsB-fliC-KO,acetate,rbsB,10.0,ctc,37.0
1.91681125,2.3519787500000002,length_rep,75%,malE-rbsB-fliC-KO,acetate,rbsB,10.0,ctc,37.0
2.0869262500000003,2.1871725,length_rep,25%,malE-rbsB-fliC-KO,acetate,rbsB,10.0,ctc,37.0
2.13726,2.13726,length_rep,median,malE-rbsB-fliC-KO,acetate,rbsB,10.0,ctc,37.0
1.841679,2.359141,length_rep,95%,malE-rbsB-fliC-KO,acetate,rbsB,50.0,ctc,37.0
1.9420887500000001,2.2617525,length_rep,75%,malE-rbsB-fliC-KO,acetate,rbsB,50.0,ctc,37.0
2.064015,2.1423187500000003,length_rep,25%,malE-rbsB-fliC-KO,acetate,rbsB,50.0,ctc,37.0
2.104145,2.104145,length_rep,median,malE-rbsB-fliC-KO,acetate,rbsB,50.0,ctc,37.0
1.838543,2.4541604999999995,length_rep,95%,malE-rbsB-fliC-KO,acetate,rbsB,100.0,ctc,37.0
1.9594975000000001,2.3342324999999997,length_rep,75%,malE-rbsB-fliC-KO,acetate,rbsB,100.0,ctc,37.0
2.0976075,2.1944125,length_rep,25%,malE-rbsB-fliC-KO,acetate,rbsB,100.0,ctc,37.0
2.1484949999999996,2.1484949999999996,length_rep,median,malE-rbsB-fliC-KO,acetate,rbsB,100.0,ctc,37.0
2.2550875,2.7066429999999997,length_rep,95%,malE-rbsB-fliC-KO,glucose,none,0.0,none,37.0
2.34556125,2.6184525,length_rep,75%,malE-rbsB-fliC-KO,glucose,none,0.0,none,37.0
2.44988625,2.5138725,length_rep,25%,malE-rbsB-fliC-KO,glucose,none,0.0,none,37.0
2.48308,2.48308,length_rep,median,malE-rbsB-fliC-KO,glucose,none,0.0,none,37.0
1.8253145,2.3352589999999998,length_rep,95%,malE-rbsB-fliC-KO,acetate,malE,50.0,ctc,37.0
1.9149812499999999,2.2397825,length_rep,75%,malE-rbsB-fliC-KO,acetate,malE,50.0,ctc,37.0
2.03842625,2.1218575,length_rep,25%,malE-rbsB-fliC-KO,acetate,malE,50.0,ctc,37.0
2.081845,2.081845,length_rep,median,malE-rbsB-fliC-KO,acetate,malE,50.0,ctc,37.0
1.935356,3.2335154999999998,length_rep,95%,wildtype,glucoseCAA,none,0.0,none,37.0
2.23227,2.9903987499999998,length_rep,75%,wildtype,glucoseCAA,none,0.0,none,37.0
2.531425,2.7149674999999998,length_rep,25%,wildtype,glucoseCAA,none,0.0,none,37.0
2.6193,2.6193,length_rep,median,wildtype,glucoseCAA,none,0.0,none,37.0
1.297382,3.2860745,length_rep,95%,wildtype,glycerol,none,0.0,none,37.0
1.67715125,2.9151599999999998,length_rep,75%,wildtype,glycerol,none,0.0,none,37.0
2.1500137500000003,2.4665062499999997,length_rep,25%,wildtype,glycerol,none,0.0,none,37.0
2.301585,2.301585,length_rep,median,wildtype,glycerol,none,0.0,none,37.0
1.629346,2.5063309999999994,length_rep,95%,wildtype,sorbitol,none,0.0,none,37.0
1.78760875,2.358435,length_rep,75%,wildtype,sorbitol,none,0.0,none,37.0
2.0050625,2.14336375,length_rep,25%,wildtype,sorbitol,none,0.0,none,37.0
2.072,2.072,length_rep,median,wildtype,sorbitol,none,0.0,none,37.0
2.3953525000000004,4.735112999999999,length_rep,95%,wildtype,LB,none,0.0,none,37.0
2.82641125,4.4065,length_rep,75%,wildtype,LB,none,0.0,none,37.0
3.4180625,3.84100875,length_rep,25%,wildtype,LB,none,0.0,none,37.0
3.63844,3.63844,length_rep,median,wildtype,LB,none,0.0,none,37.0
1.8321345,2.4172045,length_rep,95%,wildtype,acetate,none,0.0,none,37.0
1.923845,2.32491875,length_rep,75%,wildtype,acetate,none,0.0,none,37.0
2.07323875,2.18157875,length_rep,25%,wildtype,acetate,none,0.0,none,37.0
2.12595,2.12595,length_rep,median,wildtype,acetate,none,0.0,none,37.0
2.251166,2.8350479999999996,length_rep,95%,wildtype,glucose,none,0.0,none,37.0
2.3323850000000004,2.7396425,length_rep,75%,wildtype,glucose,none,0.0,none,37.0
2.4837462500000003,2.59457375,length_rep,25%,wildtype,glucose,none,0.0,none,37.0
2.538335,2.538335,length_rep,median,wildtype,glucose,none,0.0,none,37.0
1.1883245,2.796058999999999,volume_rep,95%,lpp14,glucose,none,0.0,none,37.0
1.48426875,2.5368174999999997,volume_rep,75%,lpp14,glucose,none,0.0,none,37.0
1.8989349999999998,2.1724924999999997,volume_rep,25%,lpp14,glucose,none,0.0,none,37.0
2.036215,2.036215,volume_rep,median,lpp14,glucose,none,0.0,none,37.0
0.35220870000000004,2.8305229999999995,volume_rep,95%,wildtype,glucose,lacZ,5.0,ctc,37.0
0.8404665,2.3570025,volume_rep,75%,wildtype,glucose,lacZ,5.0,ctc,37.0
1.4457475,1.7951787499999998,volume_rep,25%,wildtype,glucose,lacZ,5.0,ctc,37.0
1.6242,1.6242,volume_rep,median,wildtype,glucose,lacZ,5.0,ctc,37.0
0.79071,2.0857164999999998,volume_rep,95%,wildtype,glucose,lacZ,20.0,ctc,37.0
1.0800225,1.8262025,volume_rep,75%,wildtype,glucose,lacZ,20.0,ctc,37.0
1.37828,1.5581475,volume_rep,25%,wildtype,glucose,lacZ,20.0,ctc,37.0
1.47123,1.47123,volume_rep,median,wildtype,glucose,lacZ,20.0,ctc,37.0
1.0317155000000002,1.9251429999999996,volume_rep,95%,wildtype,glucose,lacZ,10.0,ctc,37.0
1.21521125,1.75162375,volume_rep,75%,wildtype,glucose,lacZ,10.0,ctc,37.0
1.4224075,1.5517275000000001,volume_rep,25%,wildtype,glucose,lacZ,10.0,ctc,37.0
1.486835,1.486835,volume_rep,median,wildtype,glucose,lacZ,10.0,ctc,37.0
0.7775994,1.5162874999999998,volume_rep,95%,lpp14,acetate,none,0.0,none,37.0
0.960778875,1.353385,volume_rep,75%,lpp14,acetate,none,0.0,none,37.0
1.11491,1.21197125,volume_rep,25%,lpp14,acetate,none,0.0,none,37.0
1.16513,1.16513,volume_rep,median,lpp14,acetate,none,0.0,none,37.0
0.28857695,2.4774075,volume_rep,95%,lpp14,glycerol,none,0.0,none,37.0
0.7055128749999999,2.12438125,volume_rep,75%,lpp14,glycerol,none,0.0,none,37.0
1.2236687499999999,1.6000175,volume_rep,25%,lpp14,glycerol,none,0.0,none,37.0
1.4107750000000001,1.4107750000000001,volume_rep,median,lpp14,glycerol,none,0.0,none,37.0
0.52044555,0.93273785,volume_rep,95%,lpp14,sorbitol,none,0.0,none,37.0
0.5973565,0.856453875,volume_rep,75%,lpp14,sorbitol,none,0.0,none,37.0
0.693955875,0.75984975,volume_rep,25%,lpp14,sorbitol,none,0.0,none,37.0
0.7276095,0.7276095,volume_rep,median,lpp14,sorbitol,none,0.0,none,37.0
0.47021310000000005,1.1588135,volume_rep,95%,malE-rbsB-fliC-KO,acetate,malE,10.0,ctc,37.0
0.610609125,1.0090075,volume_rep,75%,malE-rbsB-fliC-KO,acetate,malE,10.0,ctc,37.0
0.76833225,0.85973475,volume_rep,25%,malE-rbsB-fliC-KO,acetate,malE,10.0,ctc,37.0
