value,kde,parameter
3.4455347499999998,0.0,length_slope
3.4601965999999997,0.0,length_slope
3.4748584499999997,0.0,length_slope
3.4895202999999997,0.0,length_slope
3.5041821499999997,0.0,length_slope
3.5188439999999996,0.0,length_slope
3.5335058499999996,0.0,length_slope
3.5481676999999996,0.0,length_slope
3.5628295499999996,0.0,length_slope
3.5774913999999995,0.0,length_slope
3.5921532499999995,0.0,length_slope
3.6068150999999995,0.0,length_slope
3.6214769499999995,0.0,length_slope
3.6361388,0.0,length_slope
3.65080065,0.0,length_slope
3.6654625,0.0,length_slope
3.68012435,0.0,length_slope
3.6947862,0.0,length_slope
3.7094480499999998,0.0,length_slope
3.7241098999999998,0.0,length_slope
3.7387717499999997,0.0,length_slope
3.7534335999999997,0.0,length_slope
3.7680954499999997,0.0,length_slope
3.7827572999999997,0.0,length_slope
3.7974191499999996,0.0,length_slope
3.8120809999999996,0.0,length_slope
3.8267428499999996,0.0,length_slope
3.8414046999999996,0.0,length_slope
3.8560665499999995,0.0,length_slope
3.8707283999999995,0.0,length_slope
3.8853902499999995,0.0,length_slope
3.9000520999999995,0.0,length_slope
3.91471395,0.0,length_slope
3.9293758,0.0,length_slope
3.94403765,0.0,length_slope
3.9586995,0.0,length_slope
3.97336135,0.0,length_slope
3.9880231999999998,0.0,length_slope
4.00268505,0.0,length_slope
4.0173469,0.0,length_slope
4.03200875,0.0,length_slope
4.0466706,0.0,length_slope
4.06133245,0.0,length_slope
4.0759943000000005,0.0,length_slope
4.09065615,0.0,length_slope
4.1053180000000005,0.0,length_slope
4.11997985,0.0,length_slope
4.1346417,0.0,length_slope
4.14930355,0.0,length_slope
4.1639654,0.0,length_slope
4.17862725,0.0,length_slope
4.1932891,0.0,length_slope
4.20795095,0.0,length_slope
4.2226128,0.0,length_slope
4.23727465,0.0,length_slope
4.2519365,0.0,length_slope
4.26659835,0.0,length_slope
4.2812602,0.0,length_slope
4.29592205,0.0,length_slope
4.3105839,0.0,length_slope
4.32524575,0.0,length_slope
4.3399076,0.0,length_slope
4.3545694500000005,0.0,length_slope
4.3692313,0.0,length_slope
4.3838931500000005,0.0,length_slope
4.398555,0.0,length_slope
0.015994150000000002,0.0,sav_min
0.0319883,0.0,sav_min
0.047982449999999996,0.0,sav_min
0.0639766,0.0,sav_min
0.07997075,0.0,sav_min
0.09596489999999999,0.0,sav_min
0.11195904999999999,0.0,sav_min
0.1279532,0.0,sav_min
0.14394735,0.0,sav_min
0.1599415,0.0,sav_min
0.17593565,0.0,sav_min
0.1919298,0.0,sav_min
0.20792395,0.0,sav_min
0.22391809999999998,0.0,sav_min
0.23991225,0.0,sav_min
0.2559064,0.0,sav_min
0.27190054999999996,0.0,sav_min
0.28789469999999995,0.0,sav_min
0.30388884999999993,0.0,sav_min
0.319883,0.0,sav_min
0.33587714999999996,0.0,sav_min
0.35187129999999994,0.0,sav_min
0.36786545,0.0,sav_min
0.38385959999999997,0.0,sav_min
0.39985374999999995,0.0,sav_min
0.41584789999999994,0.0,sav_min
0.4318420499999999,0.0,sav_min
0.44783619999999996,0.0,sav_min
0.46383034999999995,0.0,sav_min
0.47982449999999993,0.0,sav_min
0.49581864999999997,0.0,sav_min
0.5118128,0.0,sav_min
0.52780695,0.0,sav_min
0.5438011,0.0,sav_min
0.55979525,0.0,sav_min
0.5757894,0.0,sav_min
0.5917835499999999,3.3994387e-316,sav_min
0.6077777,4.482250311181756e-301,sav_min
0.62377185,2.4830516585660754e-286,sav_min
0.639766,5.7793122418207574e-272,sav_min
0.65576015,5.651546668883641e-258,sav_min
0.6717543,2.321984053917851e-244,sav_min
0.68774845,4.008223253746085e-231,sav_min
0.7037426,2.9070019943368644e-218,sav_min
0.71973675,8.858078262060113e-206,sav_min
0.7357309,1.1340558791770586e-193,sav_min
0.75172505,6.100004509355324e-182,sav_min
0.7677191999999999,1.3785630114355834e-170,sav_min
0.78371335,1.308952411126617e-159,sav_min
0.7997075,5.2218197202035335e-149,sav_min
0.81570165,8.752269651931263e-139,sav_min
0.8316958,6.163399726903794e-129,sav_min
0.8476899499999999,1.8235633796920805e-119,sav_min
0.8636841,2.2668477966290284e-110,sav_min
0.87967825,1.1839271602306191e-101,sav_min
0.8956723999999999,2.597939234859499e-93,sav_min
0.91166655,2.395161584437217e-85,sav_min
0.9276607,9.277761863637607e-78,sav_min
0.9436548499999999,1.5099253626697137e-70,sav_min
0.959649,1.0324612907851647e-63,sav_min
0.97564315,2.96620962720714e-57,sav_min
0.9916372999999999,3.5805193912146485e-51,sav_min
1.0076314499999999,1.816005809687897e-45,sav_min
1.0236256,3.8702062604874385e-40,sav_min
1.03961975,3.4660015134863694e-35,sav_min
1.0556139,1.3045374441067712e-30,sav_min
1.07160805,2.064019378739535e-26,sav_min
1.0876021999999999,1.3733115280098776e-22,sav_min
1.10359635,3.8452218017089166e-19,sav_min
1.1195905,4.536374588085221e-16,sav_min
1.13558465,2.2600544283404137e-13,sav_min
1.1515788,4.7753044620592936e-11,sav_min
1.1675729499999998,4.31403230440995e-09,sav_min
1.1835670999999999,1.6924749263495243e-07,sav_min
1.19956125,2.9682173155764064e-06,sav_min
1.2155554,2.4453404427698993e-05,sav_min
1.23154955,0.00010190882932475512,sav_min
1.2475437,0.00023842537327244478,sav_min
1.2635378499999999,0.0003748353433242575,sav_min
1.279532,0.0005344231890535658,sav_min
1.29552615,0.0008351711307306045,sav_min
1.3115203,0.0012995846464963008,sav_min
1.32751445,0.0020075000714317834,sav_min
1.3435085999999998,0.003193933562490744,sav_min
1.3595027499999999,0.004669364152491314,sav_min
1.3754969,0.006038352992733346,sav_min
1.39149105,0.007637854440901829,sav_min
1.4074852,0.010111829551288552,sav_min
1.42347935,0.013737135889879397,sav_min
1.4394734999999999,0.01890698109315022,sav_min
1.45546765,0.024799195737766337,sav_min
1.4714618,0.030062840360584462,sav_min
1.48745595,0.03517571991552614,sav_min
1.5034501,0.04072445068948224,sav_min
1.5194442499999998,0.04585880234536479,sav_min
1.5354383999999999,0.050159404675370896,sav_min
1.55143255,0.05415877027547539,sav_min
1.5674267,0.05779204435531508,sav_min
1.58342085,0.060650348605392125,sav_min
1.5994149999999998,0.061509701707229955,sav_min
1.6154091499999998,0.05980695212086022,sav_min
1.6314033,0.057026086563394106,sav_min
1.64739745,0.054803915818142875,sav_min
1.6633916,0.051876606807090796,sav_min
1.6793857499999998,0.0466255280618903,sav_min
1.6953798999999998,0.04011186895738916,sav_min
1.7113740499999999,0.03367975761794051,sav_min
1.7273682,0.027720737935766643,sav_min
1.74336235,0.022344182568780173,sav_min
1.7593565,0.017601038266779157,sav_min
1.7753506499999998,0.014253070709958375,sav_min
1.7913447999999998,0.011764288954285527,sav_min
1.8073389499999999,0.009035848804699546,sav_min
1.8233331,0.006569765725901237,sav_min
1.83932725,0.005027939665446724,sav_min
1.8553213999999998,0.003866325528731503,sav_min
1.8713155499999998,0.002712035885626235,sav_min
1.8873096999999999,0.001775034711970446,sav_min
1.90330385,0.0011357102783638104,sav_min
1.919298,0.0007309690144772776,sav_min
1.93529215,0.0004703850270705565,sav_min
1.9512862999999998,0.0002749942325742492,sav_min
1.9672804499999998,0.0001310330346518509,sav_min
1.9832745999999999,4.188697917089138e-05,sav_min
1.99926875,7.2444411962490594e-06,sav_min
2.0152628999999997,5.958599962166211e-07,sav_min
2.03125705,2.1910493866851467e-08,sav_min
2.0472512,3.4963523569538093e-10,sav_min
2.06324535,2.3851180575938956e-12,sav_min
2.0792395,6.901089268614796e-15,sav_min
2.09523365,8.43340068823696e-18,sav_min
2.1112278,4.342720282942486e-21,sav_min
2.12722195,9.411076770931071e-25,sav_min
2.1432161,8.576778552284811e-29,sav_min
2.1592102499999997,3.2858007421271256e-33,sav_min
2.1752043999999997,5.29043081468747e-38,sav_min
2.1911985499999997,3.5794566025662874e-43,sav_min
2.2071927,1.0176235308488539e-48,sav_min
2.22318685,1.2155776480460749e-54,sav_min
2.239181,6.100890510175736e-61,sav_min
2.25517515,1.286508504154103e-67,sav_min
2.2711693,1.1398232834489628e-74,sav_min
2.28716345,4.2429296108690394e-82,sav_min
2.3031576,6.635847950485294e-90,sav_min
2.3191517499999996,4.360423441771809e-98,sav_min
2.3351458999999997,1.2038217022645497e-106,sav_min
2.3511400499999997,1.3963578085517333e-115,sav_min
2.3671341999999997,6.805063626179001e-125,sav_min
2.38312835,1.393376602358424e-134,sav_min
2.3991225,1.198686591386403e-144,sav_min
2.41511665,4.33254984430475e-155,sav_min
2.4311108,6.579338963700611e-166,sav_min
2.44710495,4.197799783788147e-177,sav_min
2.4630991,1.1252834748439652e-188,sav_min
2.47909325,1.2673685329227335e-200,sav_min
2.4950873999999996,5.99714646904763e-213,sav_min
2.5110815499999997,1.192304403152853e-225,sav_min
2.5270756999999997,9.959336252172597e-239,sav_min
2.5430698499999997,3.495219048798975e-252,sav_min
2.559064,5.1537002675642984e-266,sav_min
2.57505815,3.1927482128536195e-280,sav_min
2.5910523,8.310189726570307e-295,sav_min
2.60704645,9.08778330316436e-310,sav_min
2.6230406,0.0,sav_min
2.63903475,0.0,sav_min
2.6550289,0.0,sav_min
2.6710230499999996,0.0,sav_min
2.6870171999999997,0.0,sav_min
2.7030113499999997,0.0,sav_min
2.7190054999999997,0.0,sav_min
2.73499965,0.0,sav_min
2.7509938,0.0,sav_min
2.76698795,0.0,sav_min
2.7829821,0.0,sav_min
2.79897625,0.0,sav_min
2.8149704,0.0,sav_min
2.83096455,0.0,sav_min
2.8469586999999996,0.0,sav_min
2.8629528499999997,0.0,sav_min
2.8789469999999997,0.0,sav_min
2.8949411499999997,0.0,sav_min
2.9109353,0.0,sav_min
2.92692945,0.0,sav_min
2.9429236,0.0,sav_min
2.95891775,0.0,sav_min
2.9749119,0.0,sav_min
2.99090605,0.0,sav_min
3.0069001999999996,0.0,sav_min
3.0228943499999996,0.0,sav_min
3.0388884999999997,0.0,sav_min
3.0548826499999997,0.0,sav_min
3.0708767999999997,0.0,sav_min
3.08687095,0.0,sav_min
3.1028651,0.0,sav_min
3.11885925,0.0,sav_min
3.1348534,0.0,sav_min
3.15084755,0.0,sav_min
3.1668417,0.0,sav_min
3.1828358499999996,0.0,sav_min
3.1988299999999996,0.0,sav_min
3.2148241499999997,0.0,sav_min
3.2308182999999997,0.0,sav_min
3.2468124499999997,0.0,sav_min
3.2628066,0.0,sav_min
3.27880075,0.0,sav_min
3.2947949,0.0,sav_min
3.31078905,0.0,sav_min
3.3267832,0.0,sav_min
3.3427773499999995,0.0,sav_min
3.3587714999999996,0.0,sav_min
3.3747656499999996,0.0,sav_min
3.3907597999999997,0.0,sav_min
3.4067539499999997,0.0,sav_min
3.4227480999999997,0.0,sav_min
3.43874225,0.0,sav_min
3.4547364,0.0,sav_min
3.47073055,0.0,sav_min
3.4867247,0.0,sav_min
3.50271885,0.0,sav_min
3.5187129999999995,0.0,sav_min
3.5347071499999996,0.0,sav_min
3.5507012999999996,0.0,sav_min
3.5666954499999997,0.0,sav_min
3.5826895999999997,0.0,sav_min
3.5986837499999997,0.0,sav_min
3.6146778999999998,0.0,sav_min
3.63067205,0.0,sav_min
3.6466662,0.0,sav_min
3.66266035,0.0,sav_min
3.6786545,0.0,sav_min
3.6946486499999995,0.0,sav_min
3.7106427999999996,0.0,sav_min
3.7266369499999996,0.0,sav_min
3.7426310999999997,0.0,sav_min
3.7586252499999997,0.0,sav_min
3.7746193999999997,0.0,sav_min
3.7906135499999998,0.0,sav_min
3.8066077,0.0,sav_min
3.82260185,0.0,sav_min
3.838596,0.0,sav_min
3.85459015,0.0,sav_min
3.8705842999999995,0.0,sav_min
3.8865784499999996,0.0,sav_min
3.9025725999999996,0.0,sav_min
3.9185667499999997,0.0,sav_min
3.9345608999999997,0.0,sav_min
3.9505550499999997,0.0,sav_min
3.9665491999999998,0.0,sav_min
3.98254335,0.0,sav_min
3.9985375,0.0,sav_min
4.0145316499999995,0.0,sav_min
4.0305257999999995,0.0,sav_min
4.0465199499999995,0.0,sav_min
4.0625141,0.0,sav_min
4.07850825,0.0,sav_min
4.0945024,0.0,sav_min
4.11049655,0.0,sav_min
4.1264907,0.0,sav_min
4.14248485,0.0,sav_min
4.158479,0.0,sav_min
4.17447315,0.0,sav_min
4.1904673,0.0,sav_min
4.20646145,0.0,sav_min
4.2224556,0.0,sav_min
4.23844975,0.0,sav_min
4.2544439,0.0,sav_min
4.27043805,0.0,sav_min
4.286432199999999,0.0,sav_min
4.302426349999999,0.0,sav_min
4.318420499999999,0.0,sav_min
4.334414649999999,0.0,sav_min
4.350408799999999,0.0,sav_min
4.3664029499999994,0.0,sav_min
4.3823970999999995,0.0,sav_min
4.3983912499999995,0.0,sav_min
4.4143854,0.0,sav_min
4.43037955,0.0,sav_min
4.4463737,0.0,sav_min
4.46236785,0.0,sav_min
4.478362,0.0,sav_min
4.49435615,0.0,sav_min
4.5103503,0.0,sav_min
4.52634445,0.0,sav_min
4.5423386,0.0,sav_min
4.55833275,0.0,sav_min
4.5743269,0.0,sav_min
4.59032105,0.0,sav_min
4.6063152,0.0,sav_min
4.622309349999999,0.0,sav_min
4.638303499999999,0.0,sav_min
4.654297649999999,0.0,sav_min
4.670291799999999,0.0,sav_min
4.686285949999999,0.0,sav_min
4.702280099999999,0.0,sav_min
4.7182742499999994,0.0,sav_min
4.7342683999999995,0.0,sav_min
4.7502625499999995,0.0,sav_min
4.7662567,0.0,sav_min
4.78225085,0.0,sav_min
4.798245,0.0,sav_min
0.0322404,0.0,sav_slope
0.0644808,0.0,sav_slope
0.09672120000000001,0.0,sav_slope
0.1289616,0.0,sav_slope
0.161202,0.0,sav_slope
0.19344240000000001,0.0,sav_slope
0.22568280000000002,0.0,sav_slope
0.2579232,0.0,sav_slope
0.2901636,0.0,sav_slope
0.322404,0.0,sav_slope
0.3546444,0.0,sav_slope
0.38688480000000003,0.0,sav_slope
0.41912520000000003,0.0,sav_slope
0.45136560000000003,0.0,sav_slope
0.48360600000000004,0.0,sav_slope
0.5158464,0.0,sav_slope
0.5480868000000001,0.0,sav_slope
0.5803272000000002,0.0,sav_slope
0.6125676,0.0,sav_slope
0.644808,0.0,sav_slope
0.6770484000000001,0.0,sav_slope
0.7092888000000002,0.0,sav_slope
0.7415292,0.0,sav_slope
0.7737696000000001,0.0,sav_slope
0.8060100000000001,0.0,sav_slope
0.8382504000000002,0.0,sav_slope
0.8704908,0.0,sav_slope
0.9027312000000001,0.0,sav_slope
0.9349716000000001,0.0,sav_slope
0.9672120000000002,0.0,sav_slope
0.9994524,0.0,sav_slope
1.0316928,0.0,sav_slope
1.0639332000000001,0.0,sav_slope
1.0961736000000002,0.0,sav_slope
1.1284140000000003,0.0,sav_slope
1.1606544,0.0,sav_slope
1.1928948000000001,0.0,sav_slope
1.2251352000000002,0.0,sav_slope
1.2573756,0.0,sav_slope
1.289616,0.0,sav_slope
1.3218564000000002,0.0,sav_slope
1.3540968000000002,0.0,sav_slope
1.3863372000000003,3.0353e-319,sav_slope
1.4185776,9.083530481402925e-302,sav_slope
1.4508180000000002,8.59727650681008e-285,sav_slope
1.4830584000000002,2.5734847229966554e-268,sav_slope
1.5152988,2.436333724730936e-252,sav_slope
1.5475392000000001,7.294683308026985e-237,sav_slope
1.5797796000000002,6.907654225996829e-222,sav_slope
1.6120200000000002,2.0687557625165494e-207,sav_slope
1.6442604000000003,1.9594867644790058e-193,sav_slope
1.6765008000000001,5.869889565197319e-180,sav_slope
1.7087412000000002,5.561244761013685e-167,sav_slope
1.7409816000000002,1.66635899986357e-154,sav_slope
1.773222,1.5791362967149181e-142,sav_slope
1.8054624000000001,4.732876186580747e-131,sav_slope
1.8377028000000002,4.48626737730653e-120,sav_slope
1.8699432000000002,1.3449298938091284e-109,sav_slope
1.9021836000000003,1.2751715753741776e-99,sav_slope
1.9344240000000001,3.8237728426888997e-90,sav_slope
1.9666644000000002,3.626352626876114e-81,sav_slope
1.9989048000000003,1.0876833372531036e-72,sav_slope
2.0311452,1.03178552822769e-64,sav_slope
2.0633856,3.095501042759371e-57,sav_slope
2.095626,2.9371571249394223e-50,sav_slope
2.1278664000000003,8.814110124511521e-44,sav_slope
2.1601068000000003,8.365382398827841e-38,sav_slope
2.1923472000000004,2.511028969772602e-32,sav_slope
2.2245876000000004,2.383872680007801e-27,sav_slope
2.256828,7.158101788514544e-23,sav_slope
2.2890684,6.798985476681024e-19,sav_slope
2.3213088,2.043379062115569e-15,sav_slope
2.3535492000000002,1.9446836819658703e-12,sav_slope
2.3857896000000003,5.87261570741487e-10,sav_slope
2.4180300000000003,5.657309672354646e-08,sav_slope
2.4502704000000004,1.7621578747187156e-06,sav_slope
2.4825108,1.8324455079997316e-05,sav_slope
2.5147512,6.809388670788133e-05,sav_slope
2.5469916,0.00010638329792334833,sav_slope
2.579232,0.00013097216335100168,sav_slope
2.6114724000000002,0.0002472930309183647,sav_slope
2.6437128000000003,0.00045854615775132464,sav_slope
2.6759532000000004,0.0008807795590696977,sav_slope
2.7081936000000004,0.0016221768220738464,sav_slope
2.7404340000000005,0.0025834458830352536,sav_slope
2.7726744,0.0037190321486879605,sav_slope
2.8049148,0.004991674423477259,sav_slope
2.8371552,0.006905618955498612,sav_slope
2.8693956000000003,0.009663331176647671,sav_slope
2.9016360000000003,0.013258209330026754,sav_slope
2.9338764000000004,0.017843938111027014,sav_slope
2.9661168000000004,0.023604486451687657,sav_slope
2.9983572,0.03134861422591116,sav_slope
3.0305976,0.04158007814277908,sav_slope
3.062838,0.051179938039487886,sav_slope
3.0950784000000002,0.056978990242959604,sav_slope
3.1273188000000003,0.06066820942914233,sav_slope
3.1595592000000003,0.06558147204975627,sav_slope
3.1917996000000004,0.07002758804666165,sav_slope
3.2240400000000005,0.07241564351302728,sav_slope
3.2562804000000005,0.07159532948717687,sav_slope
3.2885208,0.06764427065964562,sav_slope
3.3207612,0.06063126879147679,sav_slope
3.3530016000000002,0.052855919544586315,sav_slope
3.3852420000000003,0.0449209631212823,sav_slope
3.4174824000000004,0.03751155255871246,sav_slope
3.4497228000000004,0.031606034385981495,sav_slope
3.4819632000000005,0.026097564089965723,sav_slope
3.5142036,0.02048411362647723,sav_slope
3.546444,0.015557538326120708,sav_slope
3.5786844,0.011296020450951377,sav_slope
3.6109248000000003,0.0077798325447397945,sav_slope
3.6431652000000003,0.005364833699328736,sav_slope
3.6754056000000004,0.0038034636868913506,sav_slope
3.7076460000000004,0.00252994423575613,sav_slope
3.7398864000000005,0.0016024415229436088,sav_slope
3.7721268000000006,0.0010095594509593733,sav_slope
3.8043672,0.0007451783211363548,sav_slope
3.8366076000000002,0.0005451248197459604,sav_slope
3.8688480000000003,0.0003004190955009648,sav_slope
3.9010884000000003,9.563792667262914e-05,sav_slope
3.9333288000000004,1.2720913267789393e-05,sav_slope
3.9655692000000005,7.069731618771828e-07,sav_slope
3.9978096000000005,2.62480008260103e-06,sav_slope
4.03005,2.0531135600977706e-05,sav_slope
4.0622904,5.09761551869322e-05,sav_slope
4.0945308,4.00291822554045e-05,sav_slope
4.1267712,9.941246520891913e-06,sav_slope
4.1590116,7.808353231964494e-07,sav_slope
4.191252,1.9396909631702484e-08,sav_slope
4.2234924000000005,1.523912797225122e-10,sav_slope
4.2557328000000005,3.786536717823082e-13,sav_slope
4.287973200000001,2.9756285138986225e-16,sav_slope
4.320213600000001,7.39553733054242e-20,sav_slope
4.352454000000001,5.813199644099991e-24,sav_slope
4.384694400000001,1.445157648526697e-28,sav_slope
4.416934800000001,1.1362390108298055e-33,sav_slope
4.4491752,2.8253915953247834e-39,sav_slope
4.4814156,2.221989921180331e-45,sav_slope
4.513656,5.5266250754415645e-52,sav_slope
4.5458964,4.347428062871815e-59,sav_slope
4.5781368,1.0815815952116245e-66,sav_slope
4.6103772,8.510217412627831e-75,sav_slope
4.6426176,2.1177588475397033e-83,sav_slope
4.674858,1.6667360814693774e-92,sav_slope
4.7070984000000005,4.148696378080085e-102,sav_slope
4.7393388000000005,3.26596066660125e-112,sav_slope
4.771579200000001,8.131388863797618e-123,sav_slope
4.803819600000001,6.402845080212434e-134,sav_slope
4.836060000000001,1.594541181751433e-145,sav_slope
4.868300400000001,1.255893951982406e-157,sav_slope
4.900540800000001,3.128417313022787e-170,sav_slope
4.9327812,2.4646251454155983e-183,sav_slope
4.9650216,6.140893311373806e-197,sav_slope
4.997262,4.8391235694986625e-211,sav_slope
5.0295024,1.2060251232508023e-225,sav_slope
5.0617428,9.506058450551031e-241,sav_slope
5.0939832,2.3697312111358525e-256,sav_slope
5.1262236,1.86832394357007e-272,sav_slope
5.158464,4.658646457586892e-289,sav_slope
5.1907044,3.6738532935270326e-306,sav_slope
5.2229448000000005,1e-323,sav_slope
5.255185200000001,0.0,sav_slope
5.287425600000001,0.0,sav_slope
5.319666000000001,0.0,sav_slope
5.351906400000001,0.0,sav_slope
5.384146800000001,0.0,sav_slope
5.416387200000001,0.0,sav_slope
5.448627600000001,0.0,sav_slope
5.480868,0.0,sav_slope
5.5131084,0.0,sav_slope
5.5453488,0.0,sav_slope
5.5775892,0.0,sav_slope
5.6098296,0.0,sav_slope
5.64207,0.0,sav_slope
5.6743104,0.0,sav_slope
5.7065508000000005,0.0,sav_slope
5.7387912000000005,0.0,sav_slope
5.771031600000001,0.0,sav_slope
5.803272000000001,0.0,sav_slope
5.835512400000001,0.0,sav_slope
5.867752800000001,0.0,sav_slope
5.899993200000001,0.0,sav_slope
5.932233600000001,0.0,sav_slope
5.964474,0.0,sav_slope
5.9967144,0.0,sav_slope
6.0289548,0.0,sav_slope
6.0611952,0.0,sav_slope
6.0934356,0.0,sav_slope
6.125676,0.0,sav_slope
6.1579164,0.0,sav_slope
6.1901568000000005,0.0,sav_slope
6.2223972000000005,0.0,sav_slope
6.254637600000001,0.0,sav_slope
6.286878000000001,0.0,sav_slope
6.319118400000001,0.0,sav_slope
6.351358800000001,0.0,sav_slope
6.383599200000001,0.0,sav_slope
6.415839600000001,0.0,sav_slope
6.448080000000001,0.0,sav_slope
6.480320400000001,0.0,sav_slope
6.5125608,0.0,sav_slope
6.5448012,0.0,sav_slope
6.5770416,0.0,sav_slope
6.609282,0.0,sav_slope
6.6415224,0.0,sav_slope
6.6737628,0.0,sav_slope
6.7060032000000005,0.0,sav_slope
6.7382436000000006,0.0,sav_slope
6.770484000000001,0.0,sav_slope
6.802724400000001,0.0,sav_slope
6.834964800000001,0.0,sav_slope
6.867205200000001,0.0,sav_slope
6.899445600000001,0.0,sav_slope
6.931686000000001,0.0,sav_slope
6.963926400000001,0.0,sav_slope
6.9961668,0.0,sav_slope
7.0284072,0.0,sav_slope
7.0606476,0.0,sav_slope
7.092888,0.0,sav_slope
7.1251284,0.0,sav_slope
7.1573688,0.0,sav_slope
7.1896092000000005,0.0,sav_slope
7.2218496000000005,0.0,sav_slope
7.254090000000001,0.0,sav_slope
7.286330400000001,0.0,sav_slope
7.318570800000001,0.0,sav_slope
7.350811200000001,0.0,sav_slope
7.383051600000001,0.0,sav_slope
7.415292000000001,0.0,sav_slope
7.447532400000001,0.0,sav_slope
7.479772800000001,0.0,sav_slope
7.512013200000001,0.0,sav_slope
7.5442536,0.0,sav_slope
7.576494,0.0,sav_slope
7.6087344,0.0,sav_slope
7.6409748,0.0,sav_slope
7.6732152000000005,0.0,sav_slope
7.7054556000000005,0.0,sav_slope
7.737696000000001,0.0,sav_slope
7.769936400000001,0.0,sav_slope
7.802176800000001,0.0,sav_slope
7.834417200000001,0.0,sav_slope
7.866657600000001,0.0,sav_slope
7.898898000000001,0.0,sav_slope
7.931138400000001,0.0,sav_slope
7.963378800000001,0.0,sav_slope
7.995619200000001,0.0,sav_slope
8.0278596,0.0,sav_slope
8.0601,0.0,sav_slope
8.0923404,0.0,sav_slope
8.1245808,0.0,sav_slope
8.1568212,0.0,sav_slope
8.1890616,0.0,sav_slope
8.221302,0.0,sav_slope
8.2535424,0.0,sav_slope
8.2857828,0.0,sav_slope
8.318023199999999,0.0,sav_slope
8.3502636,0.0,sav_slope
8.382503999999999,0.0,sav_slope
8.4147444,0.0,sav_slope
8.4469848,0.0,sav_slope
8.4792252,0.0,sav_slope
8.5114656,0.0,sav_slope
8.543706,0.0,sav_slope
8.5759464,0.0,sav_slope
8.6081868,0.0,sav_slope
8.6404272,0.0,sav_slope
8.6726676,0.0,sav_slope
8.704908,0.0,sav_slope
8.7371484,0.0,sav_slope
8.7693888,0.0,sav_slope
8.8016292,0.0,sav_slope
8.8338696,0.0,sav_slope
8.866109999999999,0.0,sav_slope
8.8983504,0.0,sav_slope
8.9305908,0.0,sav_slope
8.9628312,0.0,sav_slope
8.9950716,0.0,sav_slope
9.027312,0.0,sav_slope
9.0595524,0.0,sav_slope
9.0917928,0.0,sav_slope
9.1240332,0.0,sav_slope
9.1562736,0.0,sav_slope
9.188514,0.0,sav_slope
9.2207544,0.0,sav_slope
9.2529948,0.0,sav_slope
9.2852352,0.0,sav_slope
9.3174756,0.0,sav_slope
9.349715999999999,0.0,sav_slope
9.3819564,0.0,sav_slope
9.4141968,0.0,sav_slope
9.4464372,0.0,sav_slope
9.4786776,0.0,sav_slope
9.510918,0.0,sav_slope
9.5431584,0.0,sav_slope
9.5753988,0.0,sav_slope
9.6076392,0.0,sav_slope
9.6398796,0.0,sav_slope
9.67212,0.0,sav_slope
4.18152,0.0,total_protein_min
8.363039999999998,0.0,total_protein_min
12.544559999999997,0.0,total_protein_min
16.726079999999996,0.0,total_protein_min
20.907599999999995,0.0,total_protein_min
25.089119999999994,0.0,total_protein_min
29.270639999999993,0.0,total_protein_min
33.45215999999999,0.0,total_protein_min
37.63367999999999,0.0,total_protein_min
41.81519999999999,0.0,total_protein_min
45.99671999999999,0.0,total_protein_min
50.17823999999999,0.0,total_protein_min
54.35975999999999,0.0,total_protein_min
58.541279999999986,0.0,total_protein_min
62.722799999999985,0.0,total_protein_min
66.90431999999998,0.0,total_protein_min
71.08583999999999,0.0,total_protein_min
75.26736,0.0,total_protein_min
79.44887999999999,0.0,total_protein_min
83.63039999999998,0.0,total_protein_min
87.81191999999999,0.0,total_protein_min
91.99343999999999,0.0,total_protein_min
96.17495999999998,0.0,total_protein_min
100.35647999999998,0.0,total_protein_min
104.53799999999998,0.0,total_protein_min
108.71951999999999,0.0,total_protein_min
112.90103999999998,0.0,total_protein_min
117.08255999999997,0.0,total_protein_min
121.26407999999998,0.0,total_protein_min
125.44559999999998,0.0,total_protein_min
129.62711999999996,0.0,total_protein_min
133.80863999999997,0.0,total_protein_min
137.99015999999997,0.0,total_protein_min
142.17167999999998,0.0,total_protein_min
146.3532,0.0,total_protein_min
150.53471999999996,0.0,total_protein_min
154.71623999999997,0.0,total_protein_min
158.89775999999998,0.0,total_protein_min
163.07927999999995,0.0,total_protein_min
167.26079999999996,0.0,total_protein_min
171.44231999999997,0.0,total_protein_min
175.62383999999997,0.0,total_protein_min
179.80535999999998,0.0,total_protein_min
183.98687999999996,0.0,total_protein_min
188.16839999999996,0.0,total_protein_min
192.34991999999997,0.0,total_protein_min
196.53143999999995,0.0,total_protein_min
200.71295999999995,0.0,total_protein_min
204.89447999999996,0.0,total_protein_min
209.07599999999996,0.0,total_protein_min
213.25751999999997,0.0,total_protein_min
217.43903999999995,0.0,total_protein_min
221.62055999999995,0.0,total_protein_min
225.80207999999996,0.0,total_protein_min
229.98359999999994,0.0,total_protein_min
234.16511999999994,0.0,total_protein_min
238.34663999999995,0.0,total_protein_min
242.52815999999996,0.0,total_protein_min
246.70967999999996,0.0,total_protein_min
250.89119999999994,0.0,total_protein_min
255.07271999999995,0.0,total_protein_min
259.2542399999999,0.0,total_protein_min
263.4357599999999,0.0,total_protein_min
267.61727999999994,0.0,total_protein_min
271.7987999999999,0.0,total_protein_min
