lower,upper,quantity,interval,width
-0.02786496834170854,-0.02074115075376886,phi_pred,25%,0.977889447236181
-0.02412395276381911,-0.02412395276381911,phi_pred,median,0.977889447236181
-0.048853848341708535,-0.00951414566582915,phi_pred,95%,0.9806532663316583
-0.039708684956030145,-0.013410516206030152,phi_pred,75%,0.9806532663316583
-0.028263132255025115,-0.02111037465452261,phi_pred,25%,0.9806532663316583
-0.024500340703517594,-0.024500340703517594,phi_pred,median,0.9806532663316583
-0.049387811959799015,-0.009816859874371905,phi_pred,95%,0.9834170854271358
-0.040175272047738714,-0.013732426005025142,phi_pred,75%,0.9834170854271358
-0.02866470232412062,-0.021474484736180913,phi_pred,25%,0.9834170854271358
-0.02488054396984927,-0.02488054396984927,phi_pred,median,0.9834170854271358
-0.04988589221105529,-0.010108630728643231,phi_pred,95%,0.9861809045226131
-0.04062905590452263,-0.014065191582914579,phi_pred,75%,0.9861809045226131
-0.029056100345477384,-0.021833247330402,phi_pred,25%,0.9861809045226131
-0.025259841708542716,-0.025259841708542716,phi_pred,median,0.9861809045226131
-0.05037998728643219,-0.010416200603015091,phi_pred,95%,0.9889447236180906
-0.04110158743718595,-0.014397836055276397,phi_pred,75%,0.9889447236180906
-0.0294488125628141,-0.022189252386934692,phi_pred,25%,0.9889447236180906
-0.02563552512562816,-0.02563552512562816,phi_pred,median,0.9889447236180906
-0.05087375296482412,-0.010721504924623121,phi_pred,95%,0.9917085427135679
-0.04157540932788947,-0.01471930847989951,phi_pred,75%,0.9917085427135679
-0.029849368278894485,-0.022551351664572873,phi_pred,25%,0.9917085427135679
-0.026012377010050255,-0.026012377010050255,phi_pred,median,0.9917085427135679
-0.05136730477386933,-0.011041158241206021,phi_pred,95%,0.9944723618090452
-0.04204893467336683,-0.015039151821608034,phi_pred,75%,0.9944723618090452
-0.03024741809045226,-0.02290825753768844,phi_pred,25%,0.9944723618090452
-0.026390665577889445,-0.026390665577889445,phi_pred,median,0.9944723618090452
-0.0518786142839196,-0.011353503567839205,phi_pred,95%,0.9972361809045227
-0.04252073778266335,-0.015359455716080418,phi_pred,75%,0.9972361809045227
-0.030646441834170864,-0.023273042807788958,phi_pred,25%,0.9972361809045227
-0.0267814629396985,-0.0267814629396985,phi_pred,median,0.9972361809045227
-0.05239714999999999,-0.011665450000000004,phi_pred,95%,1.0
-0.04298675000000001,-0.01568,phi_pred,75%,1.0
-0.031047375000000002,-0.023637625000000002,phi_pred,25%,1.0
-0.027165999999999996,-0.027165999999999996,phi_pred,median,1.0
