clock_time,od_600nm,strain,overexpression,inducer,carbon_source,temperature,inducer_conc,run_idx
12:27,0.090,wildtype,none,none,glucoseCAA,37,0,259
12:52,0.142,wildtype,none,none,glucoseCAA,37,0,259
13:17,0.246,wildtype,none,none,glucoseCAA,37,0,259
13:41,0.423,wildtype,none,none,glucoseCAA,37,0,259
12:27,0.104,wildtype,none,none,glucoseCAA,37,0,260
12:52,0.169,wildtype,none,none,glucoseCAA,37,0,260
13:17,0.260,wildtype,none,none,glucoseCAA,37,0,260
13:41,0.445,wildtype,none,none,glucoseCAA,37,0,260
12:28,0.101,wildtype,none,none,glucoseCAA,37,0,261
12:53,0.166,wildtype,none,none,glucoseCAA,37,0,261
13:18,0.282,wildtype,none,none,glucoseCAA,37,0,261
13:41,0.475,wildtype,none,none,glucoseCAA,37,0,261
13:20,0.127,wildtype,meshI,IPTG,glucose,37,100,262
14:22,0.279,wildtype,meshI,IPTG,glucose,37,100,262
15:10,0.416,wildtype,meshI,IPTG,glucose,37,100,262
