date,run_no,carbon_source,strain,overexpression,inducer,inducer_conc,temperature,width_median,length,volume,surface_area,surface_to_volume,aspect_ratio,periplasm_volume,periplasm_volume_fraction,delta,perturbation_idx,wt_carbon_idx,carbon_idx
2021-08-24,1,glucose,wildtype,none,none,0,37.0,0.7357356597621806,2.6330869843094304,1.0127214606253394,6.071663548889748,6.034926871196797,3.600211887038883,0.1493629233026878,0.1484592010314412,0.0246,19,19,4
2021-09-02,1,glucose,wildtype,none,none,0,37.0,0.793144859914758,2.24222072460282,0.9492086605135636,5.489569950797591,5.863196372253122,2.921153161796528,0.1350434207896207,0.1442346307574268,0.0246,19,19,4
2021-12-03,1,glucose,wildtype,none,none,0,37.0,0.7888237456975917,2.6055031132440547,1.1741148523328353,6.505222333606578,5.741490981466464,3.32242895456825,0.1600284694067218,0.141240678144075,0.0246,19,19,4
2021-12-03,3,glucose,wildtype,none,none,0,37.0,0.7888237456975917,2.6055031132440547,1.1741148523328353,6.505222333606578,5.741490981466464,3.32242895456825,0.1600284694067218,0.141240678144075,0.0246,19,19,4
2021-12-17,1,glucose,wildtype,none,none,0,37.0,0.8103306676519174,2.5718226162267843,1.1805738912698225,6.517098028432407,5.565089303735504,3.209087478746602,0.1603206114994372,0.1369011968718934,0.0246,19,19,4
2021-12-17,7,glucose,wildtype,none,none,0,37.0,0.8103306676519174,2.5718226162267843,1.1805738912698225,6.517098028432407,5.565089303735504,3.209087478746602,0.1603206114994372,0.1369011968718934,0.0246,19,19,4
2022-03-11,1,glucose,wildtype,none,none,0,37.0,0.6874775252574014,2.4134075387907075,0.8287983116646396,5.207634661103984,6.55326482850181,3.5809692939744937,0.128107812663158,0.1612103147811445,0.0246,19,19,4
2022-04-01,1,glucose,wildtype,none,none,0,37.0,0.7823680999705392,2.665367340517178,1.1568455647474072,6.542004332744677,5.712284814805045,3.4285961705823884,0.160933306585519,0.1405222064442041,0.0246,19,19,4
2022-04-14,1,glucose,wildtype,none,none,0,37.0,0.7947750449685012,2.8078839618912985,1.2588036479053268,6.991920119861497,5.602828414235886,3.559924735748206,0.1720012349485928,0.1378295789902028,0.0246,19,19,4
2022-09-09,1,glucose,wildtype,none,none,0,37.0,0.8000081975689147,2.4414085318584813,1.0933858502847131,6.113879634289921,5.688190068063592,3.0971262836378948,0.150401439003532,0.1399294756743643,0.0246,19,19,4
2022-09-29,1,glucose,wildtype,none,none,0,37.0,0.7224047760670467,2.19606297252723,0.8123305664496973,4.986211601357468,6.343481425940702,3.083400005880441,0.1226608053933936,0.1560496430781413,0.0246,19,19,4
